Sýra	Kod	Nota53	NotaAE	Koma53	KomaAE	Pay	Payda	Ms	LNS	VelOn	Söz-1
1	9	Mi5	E5	336	336	3	8	750	95	96	ARANAÐME
2	9	Mi5	E5	336	336	1	4	500	95	96	.
3	9	Mi5	E5	336	336	1	4	500	95	96	.
4	9	Mi5	E5	336	336	1	4	500	95	96	.
5	9	Do5	C5	318	318	1	8	250	95	96	.
6	9	Mi5	E5	336	336	1	8	250	95	96	.
7	9	Re5	D5	327	327	1	8	250	95	96	.
8	9	Re5	D5	327	327	3	8	750	95	96	.
9	9	Re5	D5	327	327	1	8	250	95	96	.
10	9	Si4b2	B4b1	312	313	1	8	250	95	96	.
11	9	Do5	C5	318	318	3	8	750	95	96	.
12	9	Mi5	E5	336	336	1	4	500	95	96	.
13	9	Re5	D5	327	327	1	8	250	95	96	.
14	9	Re5	D5	327	327	1	8	250	95	96	.
15	9	Do5	C5	318	318	1	8	250	95	96	.
16	9	Do5	C5	318	318	1	8	250	95	96	.
17	9	Si4b2	B4b1	312	313	1	8	250	95	96	.
18	9	Si4b2	B4b1	312	313	1	4	500	95	96	.
19	9	La4	A4	305	305	1	8	250	95	96	.
20	9	Mi5	E5	336	336	1	4	500	95	96	.
21	9	Mi5	E5	336	336	1	8	250	95	96	.
22	9	Mi5	E5	336	336	1	4	500	95	96	.
23	9	Mi5	E5	336	336	1	4	500	95	96	.
24	9	Mi5	E5	336	336	3	8	750	95	96	.
25	9	Mi5	E5	336	336	3	8	750	95	96	.
26	9	Mi5	E5	336	336	1	4	500	95	96	.
27	9	Mi5	E5	336	336	1	4	500	95	96	.
28	9	Mi5	E5	336	336	1	4	500	95	96	.
29	9	Do5	C5	318	318	1	8	250	95	96	.
30	9	Mi5	E5	336	336	1	8	250	95	96	.
31	9	Re5	D5	327	327	1	8	250	95	96	.
32	9	Re5	D5	327	327	3	8	750	95	96	.
33	12	Re5	D5	327	327	1	8	250	95	96	.
34	9	Do5	C5	318	318	1	16	125	95	96	.
35	9	Si4b2	B4b1	312	313	1	16	125	95	96	.
36	9	Do5	C5	318	318	1	4	500	95	96	.
37	9	Si4b2	B4b1	312	313	1	8	250	95	96	.
38	9	Mi5	E5	336	336	1	4	500	95	96	.
39	9	Re5	D5	327	327	1	8	250	95	96	.
40	9	Re5	D5	327	327	1	8	250	95	96	.
41	9	Do5	C5	318	318	1	8	250	95	96	.
42	9	Do5	C5	318	318	1	8	250	95	96	.
43	9	Si4b2	B4b1	312	313	1	8	250	95	96	.
44	9	Si4b2	B4b1	312	313	1	4	500	95	96	.
45	9	La4	A4	305	305	1	8	250	95	96	.
46	9	La4	A4	305	305	1	4	500	95	96	.
47	11	La5	A5	358	358	1	8	250	95	96	.
48	11	La5	A5	358	358	1	8	250	95	96	.
49	9	Sol5	G5	349	349	1	8	250	95	96	.
50	9	Fa5#3	F5#4	343	344	1	8	250	95	96	.
51	9	Sol5	G5	349	349	1	8	250	95	96	.
52	9	La5	A5	358	358	3	8	750	95	96	.
53	9	Sol5	G5	349	349	3	8	750	95	96	Ev
54	9	La5	A5	358	358	1	4	500	95	96	le
55	9	La5	A5	358	358	1	4	500	95	96	ri
56	9	La5	A5	358	358	3	8	750	95	96	nin 
57	10	La5	A5	358	358	7	64	219	99	96	ö
58	8	Do6	C6	371	371	1	64	31	99	96	
59	10	Si5b2	B5b1	365	366	7	128	109	99	96	
60	8	Do6	C6	371	371	1	128	16	99	96	
61	9	La5	A5	358	358	1	16	125	99	96	
62	9	La5	A5	358	358	3	8	750	95	96	
63	9	Sol5	G5	349	349	1	16	125	99	96	nü 
64	9	Fa5#3	F5#4	343	344	1	16	125	99	96	
65	9	Sol5	G5	349	349	1	8	250	99	96	
66	9	Mi5	E5	336	336	1	4	500	99	96	
67	9	Re5	D5	327	327	1	8	250	95	96	
68	9	Fa5#3	F5#4	343	344	1	8	250	99	96	lâ
69	9	Sol5	G5	349	349	1	8	250	95	96	
70	9	La5	A5	358	358	3	8	750	95	96	le 
71	9	Sol5	G5	349	349	1	8	250	99	96	ba
72	9	Fa5#3	F5#4	343	344	1	8	250	95	96	
73	9	Sol5	G5	349	349	1	8	250	99	96	ðý
74	9	Mi5	E5	336	336	1	8	250	99	96	
75	9	Re5	D5	327	327	1	8	250	95	96	
76	9	Re5	D5	327	327	5	8	1250	95	96	dýr 
77	9	Fa5#3	F5#4	343	344	1	8	250	99	96	vay  
78	9	Sol5	G5	349	349	1	8	250	99	96	
79	9	La5	A5	358	358	3	8	750	95	96	
80	9	Sol5	G5	349	349	3	8	750	95	96	Ev
81	9	La5	A5	358	358	1	4	500	95	96	le
82	9	La5	A5	358	358	1	4	500	95	96	ri
83	9	La5	A5	358	358	3	8	750	95	96	nin 
84	10	La5	A5	358	358	7	64	219	99	96	ö
85	8	Do6	C6	371	371	1	64	31	99	96	
86	10	Si5b2	B5b1	365	366	7	128	109	99	96	
87	8	Do6	C6	371	371	1	128	16	99	96	
88	9	La5	A5	358	358	1	16	125	99	96	
89	9	La5	A5	358	358	3	8	750	95	96	
90	9	Sol5	G5	349	349	1	16	125	99	96	nü 
91	9	Fa5#3	F5#4	343	344	1	16	125	99	96	
92	9	Sol5	G5	349	349	1	8	250	99	96	
93	9	Mi5	E5	336	336	1	4	500	99	96	
94	9	Re5	D5	327	327	1	8	250	95	96	
95	9	Fa5#3	F5#4	343	344	1	8	250	99	96	lâ
96	9	Sol5	G5	349	349	1	8	250	95	96	
97	9	La5	A5	358	358	3	8	750	95	96	le 
98	9	Sol5	G5	349	349	1	8	250	99	96	ba
99	9	Fa5#3	F5#4	343	344	1	8	250	95	96	
100	9	Sol5	G5	349	349	1	8	250	99	96	ðý
101	9	Mi5	E5	336	336	1	8	250	99	96	
102	9	Re5	D5	327	327	1	8	250	95	96	
103	9	Re5	D5	327	327	5	8	1250	95	96	dýr 
104	9	Do5	C5	318	318	1	8	250	95	96	SAZ
105	9	Re5	D5	327	327	1	8	250	95	96	.
106	9	Mi5	E5	336	336	3	8	750	95	96	.
107	9	Mi5	E5	336	336	1	4	500	95	96	E
108	9	Mi5	E5	336	336	3	8	750	95	96	ser 
109	9	Mi5	E5	336	336	1	4	500	95	96	bâd_
110	9	Mi5	E5	336	336	1	4	500	99	96	ý 
111	9	Do5	C5	318	318	1	8	250	95	96	
112	9	Mi5	E5	336	336	1	8	250	99	96	sa
113	9	Re5	D5	327	327	1	8	250	99	96	
114	9	Re5	D5	327	327	3	8	750	95	96	
115	12	Re5	D5	327	327	1	8	250	99	96	bâ 
116	9	Do5	C5	318	318	1	16	125	99	96	
117	9	Si4b2	B4b1	312	313	1	16	125	99	96	
118	9	Do5	C5	318	318	1	4	500	99	96	
119	9	Si4b2	B4b1	312	313	1	8	250	95	96	
120	9	Mi5	E5	336	336	1	4	500	99	96	zül
121	9	Re5	D5	327	327	1	8	250	95	96	
122	9	Re5	D5	327	327	1	8	250	99	96	fün 
123	9	Do5	C5	318	318	1	8	250	95	96	
124	9	Do5	C5	318	318	1	8	250	99	96	da
125	9	Si4b2	B4b1	312	313	1	8	250	95	96	
