Sýra	Kod	Nota53	NotaAE	Koma53	KomaAE	Pay	Payda	Ms	LNS	VelOn	Söz-1
1	9	Do5	C5	318	318	1	8	256	50	96	ARANAÐME
2	9	Re5	D5	327	327	1	16	128	95	96	.
3	9	Re5	D5	327	327	1	16	128	95	96	.
4	9	Re5	D5	327	327	1	8	256	95	96	.
5	9	Re5	D5	327	327	1	8	256	95	96	.
6	9	Mi5	E5	336	336	1	8	256	95	96	.
7	9	Re5	D5	327	327	1	8	256	95	96	.
8	9	Do5	C5	318	318	1	16	128	95	96	.
9	9	Re5	D5	327	327	1	16	128	95	96	.
10	9	Do5	C5	318	318	1	16	128	95	96	.
11	9	Re5	D5	327	327	1	16	128	95	96	.
12	9	Si4b2	B4b1	312	313	1	8	256	95	96	.
13	9	Do5	C5	318	318	1	8	256	50	96	.
14	9	Re5	D5	327	327	1	16	128	95	96	.
15	9	Re5	D5	327	327	1	16	128	95	96	.
16	9	Re5	D5	327	327	1	8	256	95	96	.
17	9	Re5	D5	327	327	1	8	256	95	96	.
18	9	Mi5	E5	336	336	1	8	256	95	96	.
19	9	Re5	D5	327	327	1	8	256	95	96	.
20	9	Do5	C5	318	318	1	8	256	95	96	.
21	9	Si4b2	B4b1	312	313	1	8	256	95	96	.
22	9	Do5	C5	318	318	1	8	256	95	96	.
23	9	Si4b2	B4b1	312	313	1	8	256	50	96	.
24	9	La4	A4	305	305	1	16	128	95	96	.
25	9	La4	A4	305	305	1	16	128	95	96	.
26	9	La4	A4	305	305	1	8	256	95	96	.
27	9	La4	A4	305	305	1	8	256	95	96	.
28	9	La4	A4	305	305	1	8	256	95	96	.
29	9	La4	A4	305	305	1	16	128	95	96	.
30	9	La4	A4	305	305	1	16	128	95	96	.
31	9	La4	A4	305	305	1	8	256	95	96	.
32	9	La4	A4	305	305	1	8	256	95	96	.
33	9	La4	A4	305	305	1	16	128	95	96	.
34	9	La4	A4	305	305	1	16	128	95	96	.
35	9	Do5	C5	318	318	1	8	256	50	96	ARANAÐME
36	9	Re5	D5	327	327	1	16	128	95	96	.
37	9	Re5	D5	327	327	1	16	128	95	96	.
38	9	Re5	D5	327	327	1	8	256	95	96	.
39	9	Re5	D5	327	327	1	8	256	95	96	.
40	9	Mi5	E5	336	336	1	8	256	95	96	.
41	9	Re5	D5	327	327	1	8	256	95	96	.
42	9	Do5	C5	318	318	1	16	128	95	96	.
43	9	Re5	D5	327	327	1	16	128	95	96	.
44	9	Do5	C5	318	318	1	16	128	95	96	.
45	9	Re5	D5	327	327	1	16	128	95	96	.
46	9	Si4b2	B4b1	312	313	1	8	256	95	96	.
47	9	Do5	C5	318	318	1	8	256	50	96	.
48	9	Re5	D5	327	327	1	16	128	95	96	.
49	9	Re5	D5	327	327	1	16	128	95	96	.
50	9	Re5	D5	327	327	1	8	256	95	96	.
51	9	Re5	D5	327	327	1	8	256	95	96	.
52	9	Mi5	E5	336	336	1	8	256	95	96	.
53	9	Re5	D5	327	327	1	8	256	95	96	.
54	9	Do5	C5	318	318	1	8	256	95	96	.
55	9	Si4b2	B4b1	312	313	1	8	256	95	96	.
56	9	Do5	C5	318	318	1	8	256	95	96	.
57	9	Si4b2	B4b1	312	313	1	8	256	50	96	.
58	9	La4	A4	305	305	1	16	128	95	96	.
59	9	La4	A4	305	305	1	16	128	95	96	.
60	9	La4	A4	305	305	1	8	256	95	96	.
61	9	La4	A4	305	305	1	8	256	95	96	.
62	9	La4	A4	305	305	1	8	256	95	96	.
63	9	La4	A4	305	305	1	16	128	95	96	.
64	9	La4	A4	305	305	1	16	128	95	96	.
65	9	La4	A4	305	305	1	8	256	95	96	.
66	9	La4	A4	305	305	1	8	256	95	96	.
67	9	La4	A4	305	305	1	16	128	95	96	.
68	9	La4	A4	305	305	1	16	128	95	96	.
69	9	Fa5#3	F5#4	343	344	1	8	256	95	96	Ce
70	9	Sol5	G5	349	349	1	8	256	95	96	mi
71	9	Sol5	G5	349	349	1	8	256	95	96	le
72	9	Sol5	G5	349	349	1	8	256	95	96	min 
73	9	Fa5#3	F5#4	343	344	1	8	256	99	96	gez
74	9	Sol5	G5	349	349	1	8	256	95	96	
75	9	Sol5	G5	349	349	1	8	256	95	96	di
76	9	Sol5	G5	349	349	1	4	513	95	96	ði 
77	10	Fa5#3	F5#4	343	344	7	64	224	99	96	dað
78	8	Sol5	G5	349	349	1	64	32	99	96	
79	9	Fa5#3	F5#4	343	344	1	8	256	95	96	
80	9	Fa5#3	F5#4	343	344	1	4	513	95	96	lar 
81	9	Sol5	G5	349	349	1	8	256	99	96	me
82	9	Fa5#3	F5#4	343	344	1	8	256	95	96	
83	10	Mi5	E5	336	336	7	64	224	99	96	þe
84	8	Fa5	F5	340	340	1	64	32	99	96	
85	9	Mi5	E5	336	336	1	8	256	99	96	
86	9	Re5	D5	327	327	1	8	256	95	96	
87	9	Re5	D5	327	327	1	2	1026	95	96	li 
88	10	Sol5	G5	349	349	7	64	224	95	96	i
89	8	La5	A5	358	358	1	64	32	95	96	
90	9	Sol5	G5	349	349	1	16	128	99	96	ma
91	9	Mi5	E5	336	336	1	16	128	95	96	
92	9	Mi5	E5	336	336	1	4	513	99	96	ným  
93	9	Mi5	E5	336	336	1	16	128	99	96	
94	9	Mi5	E5	336	336	1	16	128	95	96	
95	9	Sol4	G4	296	296	1	8	256	50	96	SAZ
96	9	La4	A4	305	305	1	16	128	95	96	.
97	9	La4	A4	305	305	1	16	128	95	96	.
98	9	La4	A4	305	305	1	8	256	50	96	.
99	9	La4	A4	305	305	1	8	256	95	96	.
