Sýra	Kod	Nota53	NotaAE	Koma53	KomaAE	Pay	Payda	Ms	LNS	VelOn	Söz-1
1	9			-1	-1	1	4	1053	100	0	
2	9	Re5	D5	327	327	1	2	2105	95	96	Bir 
3	9	Do5	C5	318	318	1	8	526	99	96	Dü
4	9	Si4b2	B4b1	312	313	1	8	526	95	96	
5	9	Si4b2	B4b1	312	313	1	8	526	99	96	gâh
6	9	La4	A4	305	305	1	8	526	99	96	
7	9	Si4b2	B4b1	312	313	1	8	526	99	96	
8	11	La4	A4	305	305	1	8	526	95	96	
9	9	La4	A4	305	305	6	8	3158	95	96	mâ
10	9	La4	A4	305	305	1	2	2105	95	96	ye 
11	9	Do5	C5	318	318	1	4	1053	95	96	se
12	9	Si4b2	B4b1	312	313	1	16	263	99	96	mâ
13	9	La4	A4	305	305	1	16	263	99	96	
14	9	Si4b2	B4b1	312	313	1	16	263	99	96	
15	9	Do5	C5	318	318	1	16	263	99	96	
16	9	Si4b2	B4b1	312	313	1	8	526	99	96	
17	9	La4	A4	305	305	1	8	526	95	96	
18	9	Sol4	G4	296	296	1	8	526	99	96	î
19	9	Fa4#3	F4#4	290	291	1	8	526	99	96	
20	9	Sol4	G4	296	296	2	4	2106	95	96	
21	9	La4	A4	305	305	1	8	526	99	96	yi 
22	9	Si4b2	B4b1	312	313	1	8	526	99	96	
23	9	La4	A4	305	305	1	4	1053	95	96	
24	9	Si4b2	B4b1	312	313	1	4	1053	95	96	ha
25	9	Do5	C5	318	318	1	8	526	99	96	zî
26	9	Re5	D5	327	327	1	8	526	99	96	
27	9	Do5	C5	318	318	1	8	526	99	96	
28	9	Si4b2	B4b1	312	313	1	8	526	95	96	
29	12	Re5	D5	327	327	3	16	789	99	96	ni 
30	9	Do5	C5	318	318	1	16	263	99	96	
31	9	Si4b2	B4b1	312	313	1	8	526	99	96	
32	9	Re5	D5	327	327	1	8	526	99	96	
33	9	Do5	C5	318	318	1	8	526	99	96	
34	9	Si4b2	B4b1	312	313	1	8	526	95	96	
35	9	Fa5	F5	340	340	1	4	1053	99	96	din
36	9	Mi5	E5	336	336	1	4	1053	95	96	
37	9	Re5	D5	327	327	1	4	1053	95	96	le
38	9	Re5	D5	327	327	1	8	526	99	96	dim  
39	9	Do5	C5	318	318	1	4	1053	99	96	
40	9	Si4b1	B4b1	313	313	1	16	263	99	96	
41	9	La4#3	A4#4	308	309	1	16	263	99	96	
42	9	Si4b1	B4b1	313	313	6	8	3158	95	96	
43	9	Re5	D5	327	327	1	2	2105	95	96	Rû
44	9	Mi5	E5	336	336	1	8	526	99	96	hu
45	9	Fa5	F5	340	340	1	8	526	95	96	
46	9	Mi5	E5	336	336	1	8	526	99	96	mun 
47	9	Re5	D5	327	327	1	8	526	99	96	
48	9	Do5	C5	318	318	1	8	526	99	96	
49	9	Si4b2	B4b1	312	313	1	8	526	95	96	
50	9	Do5	C5	318	318	3	16	789	99	96	vec
51	9	Si4b2	B4b1	312	313	1	16	263	99	96	
52	9	La4	A4	305	305	2	4	2106	95	96	
53	9	La4	A4	305	305	1	8	526	99	96	diy
54	9	Sol4	G4	296	296	1	8	526	99	96	
55	9	La4	A4	305	305	1	4	1053	95	96	
56	9	Si4b2	B4b1	312	313	1	8	526	99	96	le 
57	9	Do5	C5	318	318	1	8	526	95	96	
58	9	Re5	D5	327	327	1	8	526	99	96	ol 
59	9	Do5	C5	318	318	1	8	526	99	96	
60	9	Si4b2	B4b1	312	313	1	8	526	99	96	
61	9	La4	A4	305	305	1	8	526	95	96	
62	9	Sol4	G4	296	296	6	8	3158	95	96	an
63	9	La4	A4	305	305	1	8	526	99	96	da 
64	9	Si4b2	B4b1	312	313	1	8	526	99	96	
65	9	La4	A4	305	305	1	4	1053	95	96	
66	9	Si4b2	B4b1	312	313	1	4	1053	95	96	gö
67	9	Do5	C5	318	318	1	8	526	99	96	nül
68	9	Re5	D5	327	327	1	8	526	99	96	
69	9	Do5	C5	318	318	1	8	526	99	96	
70	9	Si4b2	B4b1	312	313	1	8	526	95	96	
71	9	Re5	D5	327	327	3	16	789	99	96	den 
72	9	Do5	C5	318	318	1	16	263	99	96	
73	9	Si4b2	B4b1	312	313	1	8	526	99	96	
74	9	Fa5	F5	340	340	1	8	526	99	96	
75	9	Mi5	E5	336	336	1	8	526	99	96	
76	9	Re5	D5	327	327	1	8	526	95	96	
77	9	Re5	D5	327	327	1	8	526	99	96	in
78	9	Do5	C5	318	318	1	8	526	99	96	
79	9	Do5	C5	318	318	1	8	526	99	96	
80	9	Si4b2	B4b1	312	313	1	8	526	95	96	
81	9	Si4b2	B4b1	312	313	1	8	526	99	96	le
82	9	La4	A4	305	305	1	8	526	95	96	
83	23	La4	A4	305	305	1	8	526	99	96	dim  
84	9	Do5	C5	318	318	1	8	526	99	96	
85	9	Si4b2	B4b1	312	313	1	8	526	99	96	
86	11	La4	A4	305	305	1	8	526	99	96	
87	9	La4	A4	305	305	4	8	2105	95	96	
