Sýra	Kod	Nota53	NotaAE	Koma53	KomaAE	Pay	Payda	Ms	LNS	VelOn	Söz-1
1	9	Do5	C5	318	318	1	4	1176	95	96	Sûr 
2	9	Do5	C5	318	318	1	8	588	95	96	sâl_
3	9	Re5	D5	327	327	1	16	294	99	96	it
4	11	Do5	C5	318	318	1	16	294	99	96	
5	9	Do5	C5	318	318	1	16	294	99	96	
6	9	Si4b1	B4b1	313	313	1	16	294	99	96	
7	9	Do5	C5	318	318	1	4	1176	95	96	
8	9	Re5	D5	327	327	1	4	1176	99	96	di 
9	9	Mi5	E5	336	336	1	8	588	99	96	
10	9	Mi5	E5	336	336	1	16	294	99	96	
11	9	Re5	D5	327	327	1	16	294	99	96	
12	9	Do5	C5	318	318	1	16	294	99	96	
13	9	Re5	D5	327	327	1	16	294	99	96	
14	9	Mi5	E5	336	336	2	8	1176	95	96	
15	9	Re5	D5	327	327	1	4	1176	99	96	küs
16	9	Mi5	E5	336	336	1	8	588	95	96	
17	9	Mi5	E5	336	336	1	8	588	99	96	fend_
18	9	Fa5#3	F5#4	343	344	1	8	588	99	96	
19	9	Re5	D5	327	327	1	8	588	99	96	
20	9	Sol5	G5	349	349	1	8	588	95	96	
21	23	Fa5#3	F5#4	343	344	1	8	588	99	96	i 
22	9	Sol5	G5	349	349	1	8	588	99	96	
23	9	Fa5#2	F5#1	342	341	1	16	294	99	96	
24	11	Mi5	E5	336	336	1	16	294	99	96	
25	9	Mi5	E5	336	336	1	4	1176	99	96	
26	9	Mi5	E5	336	336	2	8	1176	95	96	
27	9	Do5	C5	318	318	1	4	1176	95	96	sab
28	9	Re5	D5	327	327	1	8	588	95	96	rý
29	9	Sol5	G5	349	349	1	16	294	99	96	ma 
30	9	Fa5	F5	340	340	1	16	294	99	96	
31	9	Fa5	F5	340	340	1	16	294	99	96	
32	9	Mi5	E5	336	336	1	16	294	99	96	
33	9	Fa5	F5	340	340	1	8	588	99	96	
34	9	La5	A5	358	358	1	8	588	95	96	
35	9	La5	A5	358	358	1	8	588	99	96	mâ
36	9	Sol5	G5	349	349	1	8	588	99	96	
37	9	Fa5	F5	340	340	1	8	588	99	96	
38	11	Mi5	E5	336	336	1	8	588	99	96	
39	9	Mi5	E5	336	336	1	16	294	99	96	
40	9	Re5	D5	327	327	1	16	294	99	96	
41	9	Mi5	E5	336	336	1	16	294	99	96	
42	9	Re5	D5	327	327	1	16	294	99	96	
43	9	Do5	C5	318	318	1	8	588	95	96	
44	9	Do5	C5	318	318	1	16	294	99	96	nend_
45	9	Re5	D5	327	327	1	16	294	99	96	
46	9	Do5	C5	318	318	1	8	588	99	96	
47	9	Si4b2	B4b1	312	313	1	8	588	99	96	
48	9	La4	A4	305	305	1	4	1176	95	96	
49	9	Mi5	E5	336	336	1	4	1176	95	96	i 
50	9	Re5	D5	327	327	1	8	588	99	96	gürk  
51	9	Do5	C5	318	318	1	8	588	99	96	
52	9	Si4b1	B4b1	313	313	1	8	588	99	96	
53	9	Do5	C5	318	318	4	8	2353	95	96	
54	11	Re5	D5	327	327	1	8	588	99	96	Gam
55	9	Re5	D5	327	327	1	8	588	95	96	
56	9	Mi5	E5	336	336	1	8	588	95	96	ze
57	9	Mi5	E5	336	336	1	4	1176	99	96	si 
58	9	Mi5	E5	336	336	1	8	588	99	96	
59	9	La5	A5	358	358	1	8	588	95	96	
60	9	Sol5	G5	349	349	1	8	588	99	96	gû
61	9	Fa5	F5	340	340	1	8	588	99	96	
62	9	Mi5	E5	336	336	1	8	588	99	96	
63	9	Fa5	F5	340	340	1	16	294	99	96	
64	9	Mi5	E5	336	336	1	16	294	99	96	
65	9	Re5	D5	327	327	1	16	294	99	96	
66	9	Mi5	E5	336	336	1	16	294	99	96	
67	9	Re5	D5	327	327	1	8	588	99	96	
68	9	Do5	C5	318	318	1	8	588	95	96	
69	9	Si4b2	B4b1	312	313	1	16	294	99	96	yâ 
70	9	Do5	C5	318	318	1	16	294	99	96	
71	9	Si4b2	B4b1	312	313	1	8	588	95	96	
72	9	La4	A4	305	305	1	8	588	95	96	o 
73	9	La4	A4	305	305	1	8	588	99	96	þâ
74	9	Sol4	G4	296	296	1	16	294	99	96	
75	9	Fa4#3	F4#4	290	291	1	16	294	99	96	
76	9	Sol4	G4	296	296	1	8	588	99	96	
77	9	La4	A4	305	305	1	16	294	99	96	
78	11	Sol4	G4	296	296	1	16	294	95	96	
79	9	Sol4	G4	296	296	1	8	588	99	96	hýn 
80	11	Fa4#3	F4#4	290	291	1	8	588	99	96	
81	9	Fa4#3	F4#4	290	291	1	16	294	99	96	
82	9	Mi4	E4	283	283	1	16	294	99	96	
83	9	Mi4	E4	283	283	1	4	1176	99	96	
84	9	La4	A4	305	305	1	4	1176	95	96	
85	9	La4	A4	305	305	1	16	294	99	96	leþ
86	9	Sol4	G4	296	296	1	16	294	99	96	
87	9	Fa4#3	F4#4	290	291	1	8	588	95	96	
88	9	Sol4	G4	296	296	1	8	588	95	96	ker_
89	9	La4	A4	305	305	1	4	1176	99	96	i 
90	9	La4	A4	305	305	1	16	294	99	96	
91	9	La4	A4	305	305	1	16	294	99	96	
92	9	Sol4	G4	296	296	1	16	294	99	96	
93	9	Fa4#3	F4#4	290	291	1	16	294	95	96	
94	9	Mi4	E4	283	283	1	4	1176	99	96	hân_
95	9	Re4	D4	274	274	1	8	588	99	96	
96	9	La4	A4	305	305	1	16	294	99	96	
97	9	Sol4	G4	296	296	1	16	294	99	96	
98	9	Fa4#3	F4#4	290	291	1	16	294	99	96	
99	9	Sol4	G4	296	296	1	16	294	99	96	
100	9	La4	A4	305	305	2	8	1176	95	96	
101	9	La4	A4	305	305	1	16	294	99	96	ý 
102	9	Si4b4	B4b4	310	310	1	16	294	99	96	
103	9	La4	A4	305	305	1	16	294	99	96	
104	9	Si4b4	B4b4	310	310	1	16	294	99	96	
105	9	La4	A4	305	305	1	16	294	99	96	
106	9	Sol4	G4	296	296	1	16	294	99	96	
107	9	La4	A4	305	305	1	16	294	99	96	
108	9	Do5	C5	318	318	1	16	294	99	96	
109	9	Si4b2	B4b1	312	313	1	16	294	99	96	
110	9	La4	A4	305	305	1	16	294	95	96	
111	9	La4	A4	305	305	1	16	294	99	96	Bü
112	9	Sol4	G4	296	296	1	16	294	99	96	
113	9	Sol4	G4	296	296	1	16	294	99	96	
114	9	Fa4#3	F4#4	290	291	1	16	294	95	96	
115	9	Sol4	G4	296	296	1	8	588	99	96	zürk  
116	9	Fa4#3	F4#4	290	291	1	8	588	99	96	
117	11	La4	A4	305	305	1	16	294	99	96	
118	11	Sol4	G4	296	296	1	16	294	99	96	
119	9	Sol4	G4	296	296	4	8	2353	95	96	
