Sýra	Kod	Nota53	NotaAE	Koma53	KomaAE	Pay	Payda	Ms	LNS	VelOn	Söz-1
1	9	Do5	C5	318	318	1	4	1000	95	96	Bir 
2	9	Re5b3	D5b4	324	323	1	8	500	95	96	gö
3	9	Mi5	E5	336	336	1	16	250	99	96	rüþ
4	9	Fa5	F5	340	340	1	16	250	99	96	
5	9	Mi5	E5	336	336	1	8	500	95	96	
6	9	Re5b3	D5b4	324	323	1	16	250	99	96	te 
7	9	Mi5	E5	336	336	1	16	250	99	96	
8	9	Re5b3	D5b4	324	323	1	8	500	95	96	
9	9	Do5	C5	318	318	1	16	250	99	96	düþ
10	9	Re5b3	D5b4	324	323	1	16	250	99	96	
11	9	Do5	C5	318	318	1	8	500	95	96	
12	9	Si4b1	B4b1	313	313	1	8	500	95	96	tü 
13	11	Do5	C5	318	318	1	8	500	99	96	gön
14	9	Do5	C5	318	318	1	16	250	99	96	
15	9	Si4b1	B4b1	313	313	1	16	250	95	96	
16	9	La4	A4	305	305	2	8	1000	95	96	lüm 
17	9	Do5	C5	318	318	1	4	1000	95	96	sen 
18	9	Re5b3	D5b4	324	323	1	8	500	95	96	gi
19	9	Mi5	E5	336	336	1	16	250	99	96	bi 
20	9	Fa5	F5	340	340	1	16	250	99	96	
21	9	Mi5	E5	336	336	1	8	500	95	96	
22	9	Fa5	F5	340	340	1	8	500	99	96	meh
23	9	Sol5	G5	349	349	1	8	500	95	96	
24	9	La5b4	A5b4	354	354	1	16	250	99	96	pâ
25	9	Sol5	G5	349	349	1	16	250	99	96	
26	9	Fa5	F5	340	340	1	8	500	95	96	
27	9	Mi5	E5	336	336	1	8	500	95	96	re
28	9	Fa5	F5	340	340	4	8	2000	95	96	ye  
29	9	Re5	D5	327	327	1	4	1000	95	96	Söy
30	9	Mi5	E5	336	336	1	8	500	95	96	le
31	11	Fa5	F5	340	340	1	8	500	99	96	mez 
32	9	Fa5	F5	340	340	1	16	250	99	96	
33	9	Mi5	E5	336	336	1	16	250	95	96	
34	9	Re5	D5	327	327	1	4	1000	95	96	hâ
35	9	Re5	D5	327	327	1	4	1000	95	96	muþ 
36	9	La5	A5	358	358	1	8	500	95	96	gi
37	9	Sol5	G5	349	349	1	8	500	99	96	bî 
38	9	Si5b5	B5b5	362	362	1	8	500	95	96	
39	9	La5	A5	358	358	1	8	500	99	96	in
40	9	Fa5	F5	340	340	1	8	500	95	96	
41	9	Mi5	E5	336	336	1	8	500	99	96	sâf 
42	9	Fa5	F5	340	340	1	8	500	95	96	
43	9	La5	A5	358	358	1	8	500	95	96	e
44	9	Sol5	G5	349	349	1	8	500	99	96	dip 
45	9	Fa5	F5	340	340	1	8	500	95	96	
46	9	Mi5	E5	336	336	1	8	500	99	96	â
47	9	Sol5	G5	349	349	1	8	500	95	96	
48	9	Fa5	F5	340	340	1	8	500	99	96	vâ
49	9	Mi5	E5	336	336	1	8	500	95	96	
50	9	Re5	D5	327	327	1	16	250	99	96	re
51	9	Do5#4	C5#4	322	322	1	16	250	95	96	
52	9	Re5	D5	327	327	4	8	2000	95	96	ye  
53	9	Do5	C5	318	318	1	4	1000	95	96	Ten
54	9	Do5	C5	318	318	1	8	500	95	96	ne 
55	9	Re5b3	D5b4	324	323	3	16	750	99	96	nen 
56	9	Do5	C5	318	318	1	16	250	95	96	
57	9	Si4b5	B4b5	309	309	1	8	500	99	96	ni 
58	9	La4	A4	305	305	1	8	500	95	96	
59	9	Sol4	G4	296	296	1	8	500	95	96	te 
60	9	La4	A4	305	305	1	8	500	95	96	ne 
61	9	Si4b1	B4b1	313	313	1	8	500	95	96	ni 
62	9	Do5	C5	318	318	4	8	2000	95	96	yâr 
63	9	Do5	C5	318	318	1	4	1000	95	96	te 
64	9	Do5	C5	318	318	1	8	500	95	96	ne 
65	9	Re5b3	D5b4	324	323	3	16	750	99	96	nen 
66	9	Do5	C5	318	318	1	16	250	95	96	
67	9	Si4b5	B4b5	309	309	1	8	500	99	96	ni 
68	9	La4	A4	305	305	1	8	500	95	96	
69	9	Sol4	G4	296	296	1	8	500	95	96	te 
70	9	Fa4	F4	287	287	1	8	500	95	96	ne 
71	9	Sol4	G4	296	296	1	8	500	95	96	ni 
72	9	La4	A4	305	305	4	8	2000	95	96	dost  
73	9	La4	A4	305	305	1	4	1000	95	96	Söy
74	9	Si4b5	B4b5	309	309	1	8	500	95	96	le
75	9	Do5	C5	318	318	1	4	1000	95	96	mez 
76	9	Re5	D5	327	327	1	4	1000	95	96	hâ
77	9	Do5	C5	318	318	1	16	250	99	96	muþ 
78	9	Re5	D5	327	327	1	16	250	99	96	
79	9	Do5	C5	318	318	1	8	500	95	96	
80	9	Si4b5	B4b5	309	309	1	8	500	95	96	gi
81	10	La4	A4	305	305	7	64	438	99	96	bî 
82	8	Si4b5	B4b5	309	309	1	64	62	99	96	
83	9	La4	A4	305	305	1	16	250	99	96	
84	9	Sol4	G4	296	296	1	16	250	95	96	
85	9	Fa4	F4	287	287	2	8	1000	95	96	in
86	9	La4	A4	305	305	1	8	500	99	96	sâf 
87	9	Sol4	G4	296	296	1	8	500	95	96	
88	9	Si4b5	B4b5	309	309	1	8	500	95	96	e
89	9	La4	A4	305	305	1	8	500	99	96	dip 
90	9	Sol4	G4	296	296	1	8	500	95	96	
91	9	Fa4	F4	287	287	1	8	500	99	96	â
92	9	Mi4	E4	283	283	1	8	500	95	96	
93	9	Re4	D4	274	274	1	16	250	99	96	vâ
94	9	Mi4	E4	283	283	1	16	250	99	96	
95	9	Fa4	F4	287	287	1	8	500	95	96	
96	9	Mi4	E4	283	283	1	16	250	99	96	re
97	9	Re4	D4	274	274	1	16	250	95	96	
98	9	Re4	D4	274	274	4	8	2000	95	96	ye  
99	9	Sol5	G5	349	349	1	4	1000	95	96	Bun
100	9	La5	A5	358	358	1	8	500	95	96	ca 
101	9	La5	A5	358	358	1	4	1000	95	96	dem
102	9	La5	A5	358	358	1	8	500	99	96	dir 
103	9	Si5b5	B5b5	362	362	1	8	500	95	96	
104	9	Do6	C6	371	371	1	16	250	99	96	a
105	9	Re6	D6	380	380	1	16	250	99	96	
106	9	Do6	C6	371	371	1	8	500	95	96	
107	9	Si5b5	B5b5	362	362	1	8	500	95	96	cý
108	9	La5	A5	358	358	1	4	1000	95	96	maz
109	9	Si5b5	B5b5	362	362	2	8	1000	95	96	sýn 
110	9	La5	A5	358	358	1	4	1000	95	96	ben 
111	9	Si5b5	B5b5	362	362	1	8	500	95	96	ku
112	9	La5	A5	358	358	1	16	250	99	96	lun 
113	9	Si5b5	B5b5	362	362	1	16	250	99	96	
114	9	La5	A5	358	358	1	16	250	99	96	
115	9	Sol5	G5	349	349	1	16	250	95	96	
116	9	Fa5	F5	340	340	1	4	1000	95	96	bî
117	9	Sol5	G5	349	349	1	8	500	99	96	çâ
118	9	Fa5	F5	340	340	1	8	500	95	96	
119	9	Sol5	G5	349	349	1	8	500	95	96	re
120	9	La5	A5	358	358	4	8	2000	95	96	ye  
121	9	Sol5	G5	349	349	1	4	1000	95	96	Gel 
122	9	Sol5	G5	349	349	1	8	500	95	96	ke
123	9	La5b4	A5b4	354	354	3	16	750	99	96	rem 
124	9	Sol5	G5	349	349	1	16	250	95	96	
125	9	Fa5	F5	340	340	1	4	1000	95	96	kýl 
126	9	Sol5	G5	349	349	1	8	500	99	96	naz
127	9	La5b4	A5b4	354	354	1	8	500	95	96	
128	9	La5b4	A5b4	354	354	1	16	250	99	96	lý 
129	9	Sol5	G5	349	349	1	16	250	95	96	
130	9	Sol5	G5	349	349	1	16	250	99	96	yâ
131	9	Fa5	F5	340	340	1	16	250	99	96	
132	9	Fa5	F5	340	340	1	16	250	99	96	
133	9	Mi5	E5	336	336	1	16	250	95	96	
134	9	Mi5	E5	336	336	1	16	250	99	96	rim 
135	9	Re5b3	D5b4	324	323	1	16	250	99	96	
136	9	Re5b3	D5b4	324	323	1	16	250	99	96	
137	9	Do5	C5	318	318	1	16	250	95	96	
138	9	Do5	C5	318	318	1	4	1000	95	96	â
139	9	Re5b3	D5b4	324	323	1	8	500	95	96	þýk_
140	9	Re5b3	D5b4	324	323	3	16	750	99	96	ý 
141	9	Do5	C5	318	318	1	16	250	95	96	
142	9	Do5	C5	318	318	3	16	750	99	96	üf
143	9	Si4b1	B4b1	313	313	1	16	250	95	96	
144	9	La4	A4	305	305	1	16	250	99	96	tâ
145	9	Si4b1	B4b1	313	313	1	16	250	99	96	
146	9	La4	A4	305	305	1	8	500	95	96	
147	9	Si4b1	B4b1	313	313	1	8	500	95	96	de
148	9	Do5	C5	318	318	4	8	2000	95	96	ye  
149	9	Do5	C5	318	318	1	4	1000	95	96	Ten
150	9	Do5	C5	318	318	1	8	500	95	96	ne 
151	9	Re5b3	D5b4	324	323	3	16	750	99	96	nen 
152	9	Do5	C5	318	318	1	16	250	95	96	
153	9	Si4b5	B4b5	309	309	1	8	500	99	96	ni 
154	9	La4	A4	305	305	1	8	500	95	96	
155	9	Sol4	G4	296	296	1	8	500	95	96	te 
156	9	La4	A4	305	305	1	8	500	95	96	ne 
157	9	Si4b5	B4b5	309	309	1	8	500	95	96	ni 
158	9	Do5	C5	318	318	4	8	2000	95	96	yâr 
159	9	Do5	C5	318	318	1	4	1000	95	96	ten 
160	9	Do5	C5	318	318	1	8	500	95	96	ne 
161	9	Re5b3	D5b4	324	323	3	16	750	99	96	nen 
162	9	Do5	C5	318	318	1	16	250	95	96	
163	9	Si4b5	B4b5	309	309	1	8	500	99	96	ni 
164	9	La4	A4	305	305	1	8	500	95	96	
165	9	Sol4	G4	296	296	1	8	500	95	96	te 
166	9	Fa4	F4	287	287	1	8	500	95	96	ne 
167	9	Sol4	G4	296	296	1	8	500	95	96	ni 
168	9	La4	A4	305	305	4	8	2000	95	96	dost  
169	9	La4	A4	305	305	1	4	1000	95	96	Gel 
170	9	Si4b5	B4b5	309	309	1	8	500	95	96	ke
171	9	Do5	C5	318	318	1	4	1000	95	96	rem 
172	9	Re5	D5	327	327	1	4	1000	95	96	kýl 
173	9	Do5	C5	318	318	1	16	250	99	96	naz
174	9	Re5	D5	327	327	1	16	250	99	96	
175	9	Do5	C5	318	318	1	8	500	95	96	
176	9	Si4b5	B4b5	309	309	1	8	500	95	96	lý 
177	10	La4	A4	305	305	7	64	438	99	96	yâ
178	8	Si4b5	B4b5	309	309	1	64	62	99	96	
179	9	La4	A4	305	305	1	16	250	99	96	
180	9	Sol4	G4	296	296	1	16	250	95	96	
181	9	Fa4	F4	287	287	2	8	1000	95	96	rim 
182	9	La4	A4	305	305	1	8	500	99	96	â
