Sýra	Kod	Nota53	NotaAE	Koma53	KomaAE	Pay	Payda	Ms	LNS	VelOn	Söz-1
1	9			-1	-1	1	4	1053	100	0	
2	9	La4	A4	305	305	1	2	2105	95	96	Baþ
3	9	La4	A4	305	305	1	4	1053	95	96	la
4	9	Do5#3	C5#4	321	322	1	8	526	99	96	dý 
5	9	Si4b4	B4b4	310	310	1	4	1053	99	96	
6	9	La4	A4	305	305	1	8	526	95	96	
7	9	Si4b4	B4b4	310	310	3	16	789	99	96	mec
8	9	La4	A4	305	305	1	16	263	99	96	
9	9	Sol4#4	G#4	300	300	1	8	526	99	96	
10	9	La4	A4	305	305	1	8	526	99	96	
11	9	Sol4#4	G#4	300	300	1	4	1053	95	96	
12	9	La4	A4	305	305	1	8	526	99	96	lis
13	9	Si4b4	B4b4	310	310	1	8	526	99	96	
14	9	La4	A4	305	305	1	4	1053	95	96	
15	9	Si4b4	B4b4	310	310	1	4	1053	95	96	te 
16	9	Do5#3	C5#4	321	322	1	4	1053	99	96	mut
17	9	Si4b4	B4b4	310	310	1	8	526	99	96	
18	9	Do5#3	C5#4	321	322	1	8	526	95	96	
19	9	Re5	D5	327	327	1	8	526	99	96	rýb 
20	8	Mi5	E5	336	336	1	128	33	99	96	
21	9	Re5	D5	327	327	1	16	263	99	96	
22	9	Do5#3	C5#4	321	322	1	16	263	99	96	
23	9	Re5	D5	327	327	2	4	2106	95	96	
24	9	Re5	D5	327	327	1	2	2105	95	96	bir 
25	9	Re5	D5	327	327	1	4	1053	95	96	Hi
26	9	Do5#3	C5#4	321	322	1	8	526	99	96	caz 
27	9	Re5	D5	327	327	1	8	526	99	96	
28	9	Mi5	E5	336	336	1	8	526	99	96	
29	9	Fa5	F5	340	340	1	8	526	95	96	
30	9	Mi5	E5	336	336	1	8	526	99	96	Zir
31	9	Re5	D5	327	327	1	8	526	99	96	
32	9	Do5#3	C5#4	321	322	1	8	526	99	96	
33	9	Si4b4	B4b4	310	310	1	8	526	99	96	
34	9	La4	A4	305	305	1	4	1053	95	96	
35	9	La4	A4	305	305	1	8	526	99	96	gü
36	9	Sol4#4	G#4	300	300	1	8	526	99	96	
37	9	La4	A4	305	305	1	4	1053	95	96	
38	9	Si4b4	B4b4	310	310	1	4	1053	95	96	le
39	9	Do5#3	C5#4	321	322	1	4	1053	99	96	den  
40	9	Si4b4	B4b4	310	310	1	8	526	99	96	
41	8	Mi5	E5	336	336	1	128	33	99	96	
42	9	Re5	D5	327	327	1	16	263	99	96	
43	11	Do5#3	C5#4	321	322	1	16	263	99	96	
44	9	Do5#3	C5#4	321	322	3	4	3158	95	96	
45	9	Re5	D5	327	327	1	2	2105	95	96	Çýk
46	9	Re5	D5	327	327	1	4	1053	95	96	tý 
47	9	Do5#3	C5#4	321	322	1	8	526	99	96	ehl_
48	9	Re5	D5	327	327	1	8	526	99	96	
49	9	Mi5	E5	336	336	1	8	526	99	96	
50	9	Fa5#1	F5#1	341	341	1	8	526	95	96	
51	9	La5	A5	358	358	1	8	526	99	96	i 
52	9	Sol5#4	G#4	353	353	1	8	526	99	96	
53	9	Fa5#1	F5#1	341	341	1	8	526	99	96	
54	9	Mi5	E5	336	336	1	8	526	99	96	
55	9	Re5	D5	327	327	1	4	1053	95	96	
56	9	Sol5#4	G#4	353	353	1	4	1053	99	96	mec
57	9	Fa5	F5	340	340	1	4	1053	95	96	
58	9	Mi5	E5	336	336	1	8	526	99	96	li
59	9	Fa5	F5	340	340	1	8	526	95	96	
60	9	Mi5	E5	336	336	1	8	526	99	96	sin 
61	9	Re5	D5	327	327	1	8	526	99	96	
62	9	Do5#3	C5#4	321	322	1	8	526	99	96	
63	9	Si4b4	B4b4	310	310	1	8	526	95	96	
64	11	Do5#3	C5#4	321	322	1	8	526	99	96	de 
65	9	Do5#3	C5#4	321	322	1	16	263	99	96	
66	9	Si4b4	B4b4	310	310	1	16	263	99	96	
67	9	La4	A4	305	305	2	4	2106	95	96	
68	9	La4	A4	305	305	1	2	2105	95	96	â
69	9	La4	A4	305	305	1	4	1053	95	96	hý 
70	9	Do5#3	C5#4	321	322	1	8	526	99	96	her 
71	9	Si4b4	B4b4	310	310	1	4	1053	99	96	
72	9	La4	A4	305	305	1	8	526	95	96	
73	9	Si4b4	B4b4	310	310	3	16	789	99	96	pey
74	9	La4	A4	305	305	1	16	263	99	96	
75	9	Sol4#4	G#4	300	300	1	8	526	99	96	
76	9	La4	A4	305	305	1	8	526	99	96	
77	9	Sol4#4	G#4	300	300	1	4	1053	95	96	
78	9	La4	A4	305	305	1	8	526	99	96	gû
79	9	Si4b4	B4b4	310	310	1	8	526	99	96	
80	9	Si4b4	B4b4	310	310	1	8	526	99	96	
81	9	Do5#3	C5#4	321	322	1	8	526	95	96	
82	9	Si4b4	B4b4	310	310	1	8	526	99	96	le
83	9	La4	A4	305	305	1	8	526	95	96	
84	9	La4	A4	305	305	3	16	789	99	96	den  
85	9	Sol4#4	G#4	300	300	1	16	263	99	96	
86	9	Fa4#4	F4#4	291	291	1	8	526	99	96	
87	9	Sol4#4	G#4	300	300	1	8	526	99	96	
88	9	La4	A4	305	305	4	8	2105	95	96	
