Sýra	Kod	Nota53	NotaAE	Koma53	KomaAE	Pay	Payda	Ms	LNS	VelOn	Söz-1
1	9	Sol5	G5	349	349	1	4	1250	95	96	Â
2	9	La5	A5	358	358	1	8	625	95	96	þýk_
3	9	La5	A5	358	358	1	4	1250	95	96	ý 
4	9	La5	A5	358	358	1	8	625	99	96	dil
5	9	Sol5	G5	349	349	1	8	625	99	96	
6	9	Fa5	F5	340	340	1	8	625	95	96	
7	9	Si5b5	B5b5	362	362	1	8	625	99	96	has
8	9	La5	A5	358	358	1	8	625	95	96	
9	9	Sol5	G5	349	349	1	8	625	95	96	te
10	9	Sol5	G5	349	349	1	16	312	99	96	ye 
11	9	Fa5	F5	340	340	1	16	312	99	96	
12	9	Fa5	F5	340	340	1	16	312	99	96	
13	9	Mi5	E5	336	336	1	16	312	95	96	
14	9	Re5	D5	327	327	3	8	1875	95	96	rah
15	9	Re5	D5	327	327	1	4	1250	95	96	mey
16	9	Mi5	E5	336	336	1	8	625	95	96	le 
17	9	Fa5	F5	340	340	1	8	625	99	96	sen 
18	8	Sol5	G5	349	349	1	128	39	99	96	
19	9	Fa5	F5	340	340	1	16	312	99	96	
20	9	Mi5	E5	336	336	1	16	312	95	96	
21	9	Re5	D5	327	327	3	8	1875	95	96	ey 
22	9	Do5#3	C5#4	321	322	1	8	625	99	96	gül
23	9	Re5	D5	327	327	1	8	625	95	96	
24	9	Mi5	E5	336	336	1	16	312	99	96	be
25	11	Re5	D5	327	327	1	16	312	95	96	
26	9	Re5	D5	327	327	5	8	3125	95	96	den  
27	9	Do5	C5	318	318	1	4	1250	95	96	Bâ
28	9	Do5	C5	318	318	1	8	625	95	96	ri 
29	9	Do5	C5	318	318	1	8	625	99	96	ol 
30	9	Mi5b5	E5b5	331	331	1	8	625	95	96	
31	9	Re5	D5	327	327	1	8	625	99	96	çeh
32	9	Do5	C5	318	318	1	8	625	99	96	
33	9	Si4b5	B4b5	309	309	1	8	625	95	96	
34	9	Do5	C5	318	318	1	16	312	99	96	re 
35	9	Mi5b5	E5b5	331	331	1	16	312	99	96	
36	9	Re5	D5	327	327	1	8	625	95	96	
37	9	Do5	C5	318	318	1	8	625	95	96	zü 
38	9	Do5	C5	318	318	1	16	312	99	96	Kür
39	9	Si4b5	B4b5	309	309	1	16	312	99	96	
40	9	Si4b5	B4b5	309	309	1	16	312	99	96	
41	9	La4	A4	305	305	1	16	312	95	96	
42	9	Sol4	G4	296	296	3	8	1875	95	96	dî 
43	9	Sol4	G4	296	296	1	4	1250	95	96	düþ
44	9	La4	A4	305	305	1	8	625	95	96	me
45	9	Si4b5	B4b5	309	309	1	8	625	99	96	ne 
46	9	Re5	D5	327	327	1	8	625	95	96	
47	9	Do5	C5	318	318	1	8	625	99	96	yüz 
48	9	Si4b5	B4b5	309	309	1	4	1250	95	96	
49	9	Si4b5	B4b5	309	309	1	8	625	99	96	ver
50	9	La4	A4	305	305	1	8	625	95	96	
51	9	Sol4	G4	296	296	1	8	625	95	96	me
52	9	La4	A4	305	305	1	16	312	99	96	sen  
53	10	Si4b5	B4b5	309	309	7	128	273	99	96	
54	8	Do5	C5	318	318	1	128	39	99	96	
55	9	Si4b5	B4b5	309	309	1	16	312	99	96	
56	11	La4	A4	305	305	1	16	312	99	96	
57	9	La4	A4	305	305	3	8	1875	95	96	
