Sýra	Kod	Nota53	NotaAE	Koma53	KomaAE	Pay	Payda	Ms	LNS	VelOn	Söz-1
1	9	Fa5#4	F5#4	344	344	5	8	2500	95	96	Ah 
2	9	Re5	D5	327	327	1	4	1000	95	96	ah 
3	9	Mi5#4	E5#4	340	340	1	8	500	95	96	o 
4	9	Fa5#4	F5#4	344	344	1	4	1000	99	96	mâh_
5	9	Mi5#4	E5#4	340	340	1	8	500	99	96	
6	9	Sol5	G5	349	349	1	8	500	95	96	
7	9	Fa5#4	F5#4	344	344	1	2	2000	99	96	ý 
8	9	Mi5#4	E5#4	340	340	1	8	500	99	96	
9	9	Re5	D5	327	327	1	8	500	95	96	
10	9	Do5#4	C5#4	322	322	3	16	750	99	96	Evc_
11	9	Si4	B4	314	314	1	16	250	99	96	
12	9	Do5#4	C5#4	322	322	1	4	1000	95	96	
13	9	Re5	D5	327	327	1	8	500	99	96	i 
14	9	Mi5#4	E5#4	340	340	1	8	500	99	96	
15	9	Re5	D5	327	327	1	4	1000	95	96	
16	9	Mi5#4	E5#4	340	340	1	8	500	99	96	nah
17	9	Fa5#4	F5#4	344	344	1	8	500	99	96	
18	9	Mi5#4	E5#4	340	340	1	8	500	99	96	
19	9	Sol5	G5	349	349	1	8	500	95	96	
20	9	Fa5#4	F5#4	344	344	1	4	1000	99	96	vet 
21	9	Mi5#4	E5#4	340	340	1	8	500	99	96	
22	9	Fa5#4	F5#4	344	344	1	8	500	99	96	
23	9	Re5	D5	327	327	3	16	750	99	96	
24	9	Mi5#4	E5#4	340	340	1	16	250	99	96	
25	9	Fa5#4	F5#4	344	344	5	8	2500	95	96	
26	9	Mi5#4	E5#4	340	340	1	4	1000	95	96	â
27	9	Fa5#4	F5#4	344	344	1	8	500	95	96	þý
28	9	Sol5	G5	349	349	1	8	500	99	96	ký 
29	9	La5	A5	358	358	1	8	500	99	96	
30	9	Sol5	G5	349	349	1	8	500	99	96	
31	9	Fa5#4	F5#4	344	344	1	8	500	95	96	
32	9	Sol5	G5	349	349	1	2	2000	99	96	gam
33	9	Fa5#4	F5#4	344	344	1	4	1000	95	96	
34	9	Do6	C6	371	371	1	4	1000	99	96	hâ
35	9	Si5b1	B5b1	366	366	1	8	500	99	96	
36	9	La5	A5	358	358	1	8	500	99	96	
37	9	La5	A5	358	358	1	8	500	99	96	
38	9	Si5b1	B5b1	366	366	1	8	500	99	96	
39	9	La5	A5	358	358	1	8	500	95	96	
40	9	Sol5	G5	349	349	1	8	500	95	96	rý
41	9	La5	A5	358	358	1	8	500	99	96	na  
42	9	Sol5	G5	349	349	1	8	500	99	96	
43	9	Fa5#4	F5#4	344	344	1	8	500	99	96	
44	9	Mi5#4	E5#4	340	340	1	8	500	99	96	
45	9	Fa5#4	F5#4	344	344	11	8	5500	95	96	
46	9	Mi5	E5	336	336	1	4	1000	95	96	Ver
47	9	Fa5#4	F5#4	344	344	1	8	500	95	96	me
48	11	Sol5	G5	349	349	1	4	1000	99	96	di 
49	9	Sol5	G5	349	349	1	8	500	99	96	
50	9	Fa5#4	F5#4	344	344	1	8	500	95	96	
51	9	Sol5	G5	349	349	1	8	500	99	96	bir 
52	9	Fa5#4	F5#4	344	344	1	8	500	99	96	
53	9	Sol5	G5	349	349	1	8	500	99	96	
54	9	La5	A5	358	358	1	8	500	99	96	
55	9	Sol5	G5	349	349	1	8	500	99	96	
56	9	Fa5#4	F5#4	344	344	1	8	500	95	96	
57	9	Mi5	E5	336	336	3	8	1500	95	96	Bû
58	9	Re5	D5	327	327	1	8	500	95	96	se
59	9	Re5	D5	327	327	1	8	500	99	96	lik 
60	9	Mi5	E5	336	336	1	8	500	99	96	
61	9	Re5	D5	327	327	1	8	500	99	96	
62	9	Do5	C5	318	318	1	8	500	95	96	
63	9	Re5	D5	327	327	1	8	500	99	96	ruh
64	9	Fa5	F5	340	340	1	8	500	99	96	
65	9	Mi5	E5	336	336	1	8	500	99	96	
66	9	Re5	D5	327	327	1	8	500	99	96	
67	9	Re5	D5	327	327	1	8	500	99	96	
68	9	Do5	C5	318	318	1	8	500	99	96	
69	9	Do5	C5	318	318	1	8	500	99	96	
70	9	Si4b1	B4b1	313	313	1	8	500	99	96	
71	9	Mi5	E5	336	336	1	8	500	99	96	
72	9	Re5	D5	327	327	1	16	250	99	96	
73	11	Do5	C5	318	318	1	16	250	99	96	
74	9	Do5	C5	318	318	5	8	2500	95	96	
75	9	Do5	C5	318	318	1	4	1000	95	96	sat 
76	9	Do5	C5	318	318	1	8	500	95	96	sa
77	9	Do5	C5	318	318	1	8	500	99	96	var 
78	9	Si4b2	B4b1	312	313	1	8	500	99	96	
79	9	Do5	C5	318	318	1	8	500	99	96	
80	9	Re5	D5	327	327	1	8	500	95	96	
81	9	Mi5	E5	336	336	1	8	500	99	96	hep 
82	9	Re5	D5	327	327	1	8	500	99	96	
83	9	Do5	C5	318	318	1	8	500	99	96	
84	9	Si4b2	B4b1	312	313	1	8	500	99	96	
85	9	La4	A4	305	305	1	4	1000	95	96	
86	9	Si4	B4	314	314	1	8	500	99	96	yâ
87	9	Do5	C5	318	318	1	8	500	99	96	
88	9	Si4	B4	314	314	1	8	500	99	96	
89	9	Do5	C5	318	318	1	8	500	99	96	
90	9	Re5	D5	327	327	1	4	1000	95	96	
91	9	Do5	C5	318	318	1	8	500	99	96	rý
92	9	Si4	B4	314	314	1	8	500	95	96	
93	9	Si4	B4	314	314	1	8	500	99	96	na  
94	9	La4	A4	305	305	1	8	500	99	96	
95	9	La4	A4	305	305	1	8	500	99	96	
96	9	Sol4#4	G#4	300	300	1	8	500	99	96	
97	9	La4	A4	305	305	3	4	3000	95	96	
