Sýra	Kod	Nota53	NotaAE	Koma53	KomaAE	Pay	Payda	Ms	LNS	VelOn	Söz-1
1	9	Sol5	G5	349	349	5	8	2500	95	96	Ah 
2	9	Re5	D5	327	327	1	4	1000	95	96	o
3	9	Re5	D5	327	327	1	8	500	95	96	tu
4	9	Sol5	G5	349	349	1	2	2000	95	96	rup 
5	9	Sol5	G5	349	349	3	16	750	99	96	bir 
6	9	Fa5#3	F5#4	343	344	1	16	250	99	96	
7	9	Sol5	G5	349	349	1	8	500	99	96	
8	9	La5	A5	358	358	1	8	500	99	96	
9	9	Sol5	G5	349	349	1	4	1000	95	96	
10	9	La5	A5	358	358	1	8	500	99	96	þûh_
11	9	Si5b2	B5b1	365	366	1	8	500	99	96	
12	9	La5	A5	358	358	1	8	500	99	96	
13	9	Sol5	G5	349	349	1	8	500	95	96	
14	9	Do6	C6	371	371	1	4	1000	99	96	ý 
15	9	Si5b2	B5b1	365	366	1	8	500	99	96	
16	9	La5	A5	358	358	1	8	500	95	96	
17	9	La5	A5	358	358	1	8	500	99	96	mut
18	9	Sol5	G5	349	349	1	8	500	99	96	
19	9	Sol5	G5	349	349	1	8	500	99	96	
20	9	Fa5#3	F5#4	343	344	1	8	500	95	96	
21	9	Sol5	G5	349	349	3	8	1500	99	96	rýb
22	9	Fa5#3	F5#4	343	344	1	8	500	99	96	
23	9	Si5b2	B5b1	365	366	1	8	500	99	96	
24	9	La5	A5	358	358	1	16	250	99	96	
25	11	Sol5	G5	349	349	1	16	250	99	96	
26	9	Sol5	G5	349	349	5	8	2500	95	96	
27	9	Re5	D5	327	327	1	4	1000	95	96	la 
28	9	Do5	C5	318	318	1	8	500	95	96	dün 
29	9	Mi5	E5	336	336	1	8	500	99	96	Ýh
30	9	Re5	D5	327	327	1	8	500	99	96	
31	9	Do5	C5	318	318	1	8	500	99	96	
32	9	Si4b2	B4b1	312	313	1	8	500	95	96	
33	9	Do5	C5	318	318	3	16	750	99	96	sâ
34	9	Si4b2	B4b1	312	313	1	16	250	99	96	
35	9	Do5	C5	318	318	1	8	500	99	96	
36	9	Re5	D5	327	327	1	8	500	99	96	
37	9	Do5	C5	318	318	2	4	2000	95	96	
38	9	Re5	D5	327	327	1	4	1000	99	96	ni
39	9	Sol5	G5	349	349	1	4	1000	95	96	
40	9	Sol5	G5	349	349	1	4	1000	95	96	ye
41	9	Fa5#3	F5#4	343	344	1	8	500	99	96	de  
42	9	Sol5	G5	349	349	1	8	500	99	96	
43	9	La5	A5	358	358	1	8	500	99	96	
44	11	Sol5	G5	349	349	1	8	500	99	96	
45	9	Sol5	G5	349	349	11	8	5500	95	96	
46	9	Re5	D5	327	327	1	4	1000	95	96	Et
47	9	Sol5	G5	349	349	1	8	500	95	96	tik 
48	9	Sol5	G5	349	349	3	16	750	99	96	ic
49	9	Fa5#3	F5#4	343	344	1	16	250	99	96	
50	9	Sol5	G5	349	349	1	8	500	99	96	
51	9	La5	A5	358	358	1	8	500	95	96	
52	9	Si5b2	B5b1	365	366	1	8	500	99	96	ra 
53	9	La5	A5	358	358	1	8	500	99	96	
54	9	Sol5	G5	349	349	1	8	500	99	96	
55	9	Fa5#3	F5#4	343	344	1	8	500	99	96	
56	9	Mi5	E5	336	336	1	4	1000	95	96	
57	9	Mi5	E5	336	336	1	4	1000	99	96	Bû
58	9	Mi5b1	E5b1	335	335	1	8	500	99	96	
59	9	Re5	D5	327	327	1	8	500	95	96	
60	9	Re5	D5	327	327	1	8	500	99	96	se
61	9	Mi5b3	E5b4	333	332	1	8	500	99	96	
62	9	Re5	D5	327	327	1	8	500	99	96	
63	9	Do5	C5	318	318	1	8	500	95	96	
64	9	Re5	D5	327	327	1	8	500	99	96	lik 
65	9	Mi5b3	E5b4	333	332	1	8	500	99	96	
66	9	Re5	D5	327	327	1	8	500	99	96	
67	9	Mi5b3	E5b4	333	332	1	8	500	95	96	
68	9	Sol5	G5	349	349	3	16	750	99	96	fas
69	9	Fa5#3	F5#4	343	344	1	16	250	99	96	
70	9	Mi5b3	E5b4	333	332	1	8	500	99	96	
71	9	Re5	D5	327	327	1	8	500	99	96	
72	9	Do5	C5	318	318	3	16	750	99	96	
73	9	Si4	B4	314	314	1	16	250	99	96	
74	9	Do5	C5	318	318	5	8	2500	95	96	
75	9	Do5	C5	318	318	1	8	500	99	96	lý
76	9	Si4	B4	314	314	1	8	500	95	96	
77	9	Do5	C5	318	318	1	8	500	95	96	ný 
78	9	Re5	D5	327	327	1	4	1000	99	96	Ger
79	9	Mi5	E5	336	336	1	4	1000	95	96	
80	9	Mi5	E5	336	336	1	8	500	99	96	dâ
81	9	Fa5	F5	340	340	1	8	500	99	96	
82	11	Re5	D5	327	327	1	8	500	99	96	
83	9	Re5	D5	327	327	1	8	500	99	96	
84	9	Do5	C5	318	318	3	16	750	99	96	
85	9	Si4	B4	314	314	1	16	250	95	96	
86	9	La4	A4	305	305	1	4	1000	99	96	ni
87	9	La4	A4	305	305	1	8	500	99	96	
88	9	Si4	B4	314	314	1	8	500	99	96	
89	9	Do5	C5	318	318	1	8	500	99	96	
90	9	Re5	D5	327	327	1	8	500	95	96	
91	9	Do5	C5	318	318	1	8	500	99	96	ye
92	9	Si4	B4	314	314	1	8	500	95	96	
93	9	Si4	B4	314	314	1	8	500	99	96	de  
94	9	La4	A4	305	305	1	8	500	99	96	
95	9	La4	A4	305	305	1	8	500	99	96	
96	9	Sol4#4	G#4	300	300	1	8	500	99	96	
97	9	La4	A4	305	305	3	4	3000	95	96	
