Sýra	Kod	Nota53	NotaAE	Koma53	KomaAE	Pay	Payda	Ms	LNS	VelOn	Söz-1
1	9			-1	-1	1	4	1053	100	0	
2	9	Si4	B4	314	314	1	8	526	99	96	Yal
3	9	Do5#4	C5#4	322	322	1	8	526	99	96	
4	9	Si4	B4	314	314	1	4	1053	99	96	
5	9	Do5#4	C5#4	322	322	1	4	1053	95	96	
6	12	Re5	D5	327	327	1	4	1053	99	96	nýz 
7	9	Do5#4	C5#4	322	322	1	8	526	99	96	
8	9	Mi5	E5	336	336	1	8	526	95	96	
9	12	Re5	D5	327	327	3	16	789	99	96	bir 
10	9	Do5#4	C5#4	322	322	1	16	263	99	96	
11	9	Re5	D5	327	327	2	4	2106	95	96	
12	9	Mi5	E5	336	336	1	8	526	99	96	ben 
13	9	Fa5	F5	340	340	1	8	526	99	96	
14	9	Mi5	E5	336	336	1	8	526	99	96	
15	9	Fa5	F5	340	340	1	8	526	95	96	
16	9	Mi5	E5	336	336	1	8	526	99	96	mi
17	9	Re5	D5	327	327	1	8	526	95	96	
18	9	Sol5	G5	349	349	1	8	526	99	96	yim 
19	9	Fa5	F5	340	340	1	8	526	99	96	
20	9	Mi5	E5	336	336	1	8	526	99	96	
21	9	Re5	D5	327	327	1	8	526	95	96	
22	9	Mi5	E5	336	336	3	16	789	99	96	ey 
23	9	Re5	D5	327	327	1	16	263	99	96	
24	9	Do5#3	C5#4	321	322	2	4	2106	95	96	
25	9	Do5#4	C5#4	322	322	1	8	526	99	96	þâh_
26	9	Si4	B4	314	314	1	8	526	99	96	
27	9	Do5#4	C5#4	322	322	1	4	1053	95	96	
28	9	Re5	D5	327	327	1	4	1053	95	96	ý 
29	9	Mi5	E5	336	336	1	8	526	99	96	mef
30	9	Re5	D5	327	327	1	8	526	99	96	
31	9	Do5#3	C5#4	321	322	1	8	526	99	96	
32	9	Si4b4	B4b4	310	310	1	8	526	95	96	
33	9	Do5#3	C5#4	321	322	3	16	789	99	96	tû
34	9	Si4b4	B4b4	310	310	1	16	263	99	96	
35	9	La4	A4	305	305	2	4	2106	95	96	
36	9	Si4b4	B4b4	310	310	3	16	789	99	96	nun 
37	9	La4	A4	305	305	1	16	263	99	96	
38	9	Sol4	G4	296	296	1	4	1053	95	96	
39	9	Mi5	E5	336	336	1	8	526	99	96	se
40	9	Fa5	F5	340	340	1	8	526	95	96	
41	12	Mi5	E5	336	336	1	8	526	99	96	nin  
42	9	Re5	D5	327	327	1	8	526	99	96	
43	8	Mi5	E5	336	336	1	64	66	99	96	
44	9	Re5	D5	327	327	1	8	526	99	96	
45	9	Do5#3	C5#4	321	322	1	8	526	99	96	
46	9	Re5	D5	327	327	6	8	3158	95	96	
47	9	Re5	D5	327	327	1	2	2105	95	96	Ol
48	9	Re5	D5	327	327	1	4	1053	95	96	du 
49	9	Do5#3	C5#4	321	322	1	8	526	99	96	câ
50	9	Re5	D5	327	327	1	8	526	99	96	
51	8	Mi5	E5	336	336	1	64	66	99	96	
52	9	Re5	D5	327	327	1	8	526	99	96	
53	9	Do5#3	C5#4	321	322	1	8	526	95	96	
54	9	Do5#3	C5#4	321	322	1	8	526	99	96	rî 
55	9	Si4b4	B4b4	310	310	1	8	526	99	96	
56	9	La4	A4	305	305	1	8	526	99	96	
57	9	Si4b4	B4b4	310	310	1	8	526	99	96	
58	9	Do5#3	C5#4	321	322	1	4	1053	95	96	
59	9	Do5#3	C5#4	321	322	1	8	526	99	96	â
60	9	Si4b4	B4b4	310	310	1	8	526	99	96	
61	9	Do5#3	C5#4	321	322	1	4	1053	95	96	
62	9	Mi5	E5	336	336	1	8	526	99	96	le
63	9	Fa5	F5	340	340	1	8	526	95	96	
64	9	Mi5	E5	336	336	1	8	526	99	96	me 
65	9	Re5	D5	327	327	1	8	526	99	96	
66	9	Do5#3	C5#4	321	322	1	8	526	99	96	
67	9	Si4b4	B4b4	310	310	1	8	526	95	96	
68	9	Do5#3	C5#4	321	322	3	16	789	99	96	emr_
69	9	Si4b4	B4b4	310	310	1	16	263	99	96	
70	9	La4	A4	305	305	2	4	2106	95	96	
71	9	La4	A4	305	305	1	8	526	99	96	i 
72	9	Si4b4	B4b4	310	310	1	8	526	99	96	
73	9	Si4b4	B4b4	310	310	1	4	1053	95	96	
74	9	Si4b4	B4b4	310	310	1	8	526	99	96	Hü
75	9	La4	A4	305	305	1	8	526	95	96	
76	9	Si4b4	B4b4	310	310	1	8	526	99	96	mâ
77	9	La4	A4	305	305	1	8	526	99	96	
78	9	Si4b4	B4b4	310	310	1	8	526	99	96	
79	9	Do5#3	C5#4	321	322	1	8	526	95	96	
80	9	Re5	D5	327	327	1	8	526	99	96	yû
81	9	Do5#3	C5#4	321	322	1	8	526	99	96	
82	9	Si4b4	B4b4	310	310	1	8	526	99	96	
83	9	La4	A4	305	305	1	8	526	99	96	
84	9	Sol4	G4	296	296	1	4	1053	95	96	
85	9	La4	A4	305	305	1	8	526	99	96	nun 
86	9	Si4b4	B4b4	310	310	1	8	526	99	96	
87	9	Si4b4	B4b4	310	310	1	8	526	99	96	
88	9	La4	A4	305	305	1	8	526	95	96	
89	9	Re5	D5	327	327	1	8	526	99	96	se
90	9	Do5#3	C5#4	321	322	1	8	526	95	96	
91	9	Do5#3	C5#4	321	322	1	8	526	99	96	nin  
92	9	Si4b4	B4b4	310	310	1	8	526	99	96	
93	9	Si4b4	B4b4	310	310	1	8	526	99	96	
94	11	La4	A4	305	305	1	8	526	99	96	
95	9	La4	A4	305	305	4	8	2105	95	96	
