Sýra	Kod	Nota53	NotaAE	Koma53	KomaAE	Pay	Payda	Ms	LNS	VelOn	Söz-1
1	9			-1	-1	1	8	455	100	0	
2	9	Re5	D5	327	327	1	8	455	50	96	ARANAÐME
3	9	Re5	D5	327	327	1	8	455	50	96	.
4	9	Re5	D5	327	327	1	8	455	50	96	.
5	9	Re5	D5	327	327	3	32	341	95	96	.
6	9	Do5#4	C5#4	322	322	1	32	114	95	96	.
7	9	Re5	D5	327	327	1	16	227	95	96	.
8	9	Mi5	E5	336	336	1	16	227	95	96	.
9	9	Re5	D5	327	327	1	4	909	95	96	.
10	9	Re5	D5	327	327	3	32	341	95	96	.
11	9	Do5#4	C5#4	322	322	1	32	114	95	96	.
12	9	Re5	D5	327	327	1	16	227	95	96	.
13	9	Mi5	E5	336	336	1	16	227	95	96	.
14	9	Do5#4	C5#4	322	322	1	8	455	95	96	.
15	24	Si4b4	B4b4	310	310	1	8	455	95	96	.
16	9	Do5#4	C5#4	322	322	1	4	909	95	96	.
17	9	Mi5	E5	336	336	1	16	227	95	96	.
18	9	Re5	D5	327	327	1	16	227	95	96	.
19	9	Do5#4	C5#4	322	322	1	16	227	95	96	.
20	9	Si4b4	B4b4	310	310	1	16	227	95	96	.
21	9	La4	A4	305	305	1	8	455	95	96	.
22	9	Re5	D5	327	327	1	8	455	95	96	.
23	9	Re5	D5	327	327	1	8	455	95	96	.
24	9	Re5	D5	327	327	1	8	455	95	96	.
25	9	Re5	D5	327	327	3	32	341	95	96	.
26	9	Do5#4	C5#4	322	322	1	32	114	95	96	.
27	9	Re5	D5	327	327	1	16	227	95	96	.
28	9	Mi5	E5	336	336	1	16	227	95	96	.
29	9	Do5#4	C5#4	322	322	1	8	455	95	96	.
30	24	Si4b4	B4b4	310	310	1	8	455	95	96	.
31	12	Do5#4	C5#4	322	322	1	8	455	95	96	.
32	9	Si4b4	B4b4	310	310	1	16	227	95	96	.
33	9	Do5#4	C5#4	322	322	1	16	227	95	96	.
