Sýra	Kod	Nota53	NotaAE	Koma53	KomaAE	Pay	Payda	Ms	LNS	VelOn	Söz-1
1	9	Sol4	G4	296	296	1	16	312	95	96	ARANAÐME 
2	9	Re5	D5	327	327	1	16	312	95	96	.
3	9	Do5#3	C5#4	321	322	1	16	312	95	96	.
4	9	Si4b4	B4b4	310	310	1	16	312	95	96	.
5	9	Si4b4	B4b4	310	310	1	8	625	95	108	.
6	9	Si4b4	B4b4	310	310	1	8	625	95	108	.
7	9	Si4b4	B4b4	310	310	1	8	625	95	108	.
8	9	Si4b4	B4b4	310	310	1	8	625	95	108	.
9	9	Si4b4	B4b4	310	310	1	8	625	95	108	.
10	9	Si4b4	B4b4	310	310	1	8	625	95	108	.
11	9	Sol4	G4	296	296	1	16	312	95	96	.
12	9	Re5	D5	327	327	1	16	312	95	96	.
13	9	Do5#3	C5#4	321	322	1	16	312	95	96	.
14	9	Si4b4	B4b4	310	310	1	16	312	95	96	.
15	9	Si4b4	B4b4	310	310	1	8	625	95	84	.
16	9	Si4b4	B4b4	310	310	1	8	625	95	84	.
17	9	Si4b4	B4b4	310	310	1	8	625	95	84	.
18	9	Si4b4	B4b4	310	310	1	8	625	95	84	.
19	9	Si4b4	B4b4	310	310	1	8	625	95	84	.
20	9	Si4b4	B4b4	310	310	1	8	625	95	84	.
21	9	Sol4	G4	296	296	1	16	312	95	96	.
22	8	Mi5	E5	336	336	1	128	39	95	96	.
23	9	Re5	D5	327	327	1	16	312	95	96	.
24	9	Do5#3	C5#4	321	322	1	16	312	95	96	.
25	9	Si4b4	B4b4	310	310	1	16	312	95	96	.
26	9	Si4b4	B4b4	310	310	1	8	625	95	96	.
27	9	Si4b4	B4b4	310	310	1	8	625	95	96	.
28	10	La4	A4	305	305	7	64	547	95	96	.
29	8	Si4b4	B4b4	310	310	1	64	78	95	96	.
30	9	La4	A4	305	305	1	16	312	95	96	.
31	9	Sol4	G4	296	296	1	16	312	95	96	.
32	9	Re5	D5	327	327	1	16	312	95	96	.
33	9	Do5#3	C5#4	321	322	1	16	312	95	96	.
34	9	Re5	D5	327	327	1	16	312	95	96	.
35	9	Mi5	E5	336	336	1	16	312	95	96	.
36	9	Do5#4	C5#4	322	322	1	8	625	95	96	.
37	9	Si4b4	B4b4	310	310	1	16	312	95	96	.
38	9	La4	A4	305	305	1	16	312	95	96	.
39	9	Si4b4	B4b4	310	310	1	16	312	95	96	.
40	9	La4	A4	305	305	1	16	312	95	96	.
41	9	Si4b4	B4b4	310	310	1	16	312	95	96	.
42	9	Sol4	G4	296	296	1	16	312	95	96	.
43	9	La4	A4	305	305	1	4	1250	95	96	.
44	9	La4	A4	305	305	1	8	625	95	96	.
45	9	La4	A4	305	305	1	16	312	95	96	.
46	9	Si4b4	B4b4	310	310	1	16	312	95	96	.
47	9	Sol4	G4	296	296	1	16	312	95	96	.
48	9	La4	A4	305	305	1	16	312	95	96	.
49	9	Sol4	G4	296	296	1	8	625	95	96	.
50	9	Do5#4	C5#4	322	322	1	16	312	95	96	.
51	9	Si4b4	B4b4	310	310	1	32	156	50	96	.
52	9	La4	A4	305	305	1	32	156	50	96	.
53	9	Si4b4	B4b4	310	310	1	16	312	50	96	.
54	9	Sol4	G4	296	296	1	16	312	95	96	.
55	9	La4	A4	305	305	1	4	1250	95	96	.
56	9	La4	A4	305	305	1	8	625	50	96	.
57	9	La4	A4	305	305	1	8	625	50	96	.
58	9	Re5	D5	327	327	1	8	625	95	96	.
59	9	Sol5	G5	349	349	1	16	312	95	96	.
60	9	Fa5#3	F5#4	343	344	1	16	312	95	96	.
