Sýra	Kod	Nota53	NotaAE	Koma53	KomaAE	Pay	Payda	Ms	LNS	VelOn	Söz-1
1	9	La5	A5	358	358	1	2	2000	95	96	
2	9	Sol5#4	G#4	353	353	1	8	500	95	96	
3	9	La5	A5	358	358	1	8	500	95	96	
4	9	Si5	B5	367	367	1	16	250	95	96	
5	9	Do6	C6	371	371	1	16	250	95	96	
6	9	Si5	B5	367	367	1	16	250	95	96	
7	9	La5	A5	358	358	1	16	250	95	96	
8	9	La5	A5	358	358	5	8	2500	95	96	
9	9	Mi5	E5	336	336	1	16	250	95	96	
10	9	Fa5#1	F5#1	341	341	1	16	250	95	96	
11	9	Sol5#4	G#4	353	353	1	16	250	95	96	
12	9	La5	A5	358	358	1	16	250	95	96	
13	9	Si5	B5	367	367	1	16	250	95	96	
14	9	Do6	C6	371	371	1	16	250	95	96	
15	9	Re6	D6	380	380	1	4	1000	95	96	
16	9	Do6	C6	371	371	1	8	500	95	96	
17	9	Si5	B5	367	367	1	8	500	95	96	
18	9	Si5	B5	367	367	3	16	750	95	96	
19	9	La5	A5	358	358	1	16	250	95	96	
20	9	Do6	C6	371	371	1	16	250	95	96	
21	9	Si5	B5	367	367	1	16	250	95	96	
22	9	La5	A5	358	358	1	16	250	95	96	
23	9	Sol5#4	G#4	353	353	1	16	250	95	96	
24	9	La5	A5	358	358	3	8	1500	95	96	
25	9	Mi5	E5	336	336	1	8	500	95	96	
26	9	Fa5#1	F5#1	341	341	1	8	500	95	96	
27	9	Sol5#4	G#4	353	353	1	8	500	95	96	
28	9	La5	A5	358	358	2	4	2000	95	96	
29	9	Si5	B5	367	367	1	8	500	95	96	
30	9	Do6	C6	371	371	1	8	500	95	96	
31	9	Mi6	E6	389	389	1	4	1000	95	96	
32	9	Mi6	E6	389	389	1	4	1000	95	96	
33	9	Re6	D6	380	380	1	8	500	95	96	
34	9	Do6	C6	371	371	1	8	500	95	96	
35	9	Si5	B5	367	367	1	8	500	95	96	
36	9	La5	A5	358	358	1	8	500	95	96	
37	9	Sol5#4	G#4	353	353	5	8	2500	95	96	
38	9	La5	A5	358	358	1	4	1000	95	96	
39	9	Do6	C6	371	371	1	8	500	95	96	
40	9	Si5	B5	367	367	1	8	500	95	96	
41	9	La5	A5	358	358	1	8	500	95	96	
42	9	La5	A5	358	358	1	8	500	95	96	
43	9	Sol5#4	G#4	353	353	1	8	500	95	96	
44	9	Sol5#4	G#4	353	353	3	16	750	95	96	
45	9	Fa5#1	F5#1	341	341	1	16	250	95	96	
46	9	Sol5#4	G#4	353	353	1	16	250	95	96	
47	9	Fa5#1	F5#1	341	341	1	16	250	95	96	
48	9	Fa5#1	F5#1	341	341	1	16	250	95	96	
49	9	Mi5	E5	336	336	1	16	250	95	96	
50	9	Mi5	E5	336	336	1	2	2000	95	96	
51	9	Re5	D5	327	327	1	4	1000	95	96	
52	9	La5	A5	358	358	1	4	1000	95	96	
53	9	La5	A5	358	358	1	4	1000	95	96	
54	9	Fa5#3	F5#4	343	344	1	8	500	95	96	
55	9	La5	A5	358	358	1	8	500	95	96	
56	9	Sol5	G5	349	349	3	16	750	95	96	
57	9	Fa5#3	F5#4	343	344	1	16	250	95	96	
58	9	Mi5	E5	336	336	1	4	1000	95	96	
59	9	Sol5	G5	349	349	1	8	500	95	96	
60	9	Fa5#3	F5#4	343	344	1	8	500	95	96	
61	9	Mi5	E5	336	336	1	8	500	95	96	
62	9	Re5	D5	327	327	1	8	500	95	96	
63	9	Mi5	E5	336	336	1	8	500	95	96	
64	9	Fa5#1	F5#1	341	341	3	8	1500	95	96	
65	9	Fa5#1	F5#1	341	341	1	16	250	95	96	
66	9	La5	A5	358	358	1	16	250	95	96	
67	9	Sol5#4	G#4	353	353	1	16	250	95	96	
68	9	Fa5#1	F5#1	341	341	1	16	250	95	96	
69	9	Mi5	E5	336	336	1	16	250	95	96	
70	9	Re5	D5	327	327	1	16	250	95	96	
71	9	Do5#4	C5#4	322	322	2	8	1000	95	96	
72	9	Re5	D5	327	327	1	4	1000	95	96	
73	9	Fa5#1	F5#1	341	341	1	8	500	95	96	
74	9	Mi5	E5	336	336	1	8	500	95	96	
75	9	Re5	D5	327	327	1	8	500	95	96	
76	9	Re5	D5	327	327	1	8	500	95	96	
77	9	Do5#4	C5#4	322	322	1	8	500	95	96	
78	9	Do5#4	C5#4	322	322	3	16	750	95	96	
79	9	Si4b4	B4b4	310	310	1	16	250	95	96	
80	9	Do5#4	C5#4	322	322	1	16	250	95	96	
81	9	Si4b4	B4b4	310	310	1	16	250	95	96	
82	9	Si4b4	B4b4	310	310	1	16	250	95	96	
83	9	La4	A4	305	305	1	16	250	95	96	
84	9	La4	A4	305	305	1	2	2000	95	96	
