Sýra	Kod	Nota53	NotaAE	Koma53	KomaAE	Pay	Payda	Ms	LNS	VelOn	Söz-1
1	9	Mi5	E5	336	336	9	8	2502	50	108	.
2	9	Fa5	F5	340	340	1	8	278	95	96	.
3	9	Sol5#4	G#4	353	353	1	8	278	95	96	.
4	9	Fa5	F5	340	340	1	8	278	95	96	.
5	9	Sol5#4	G#4	353	353	1	8	278	95	96	.
6	9	Mi5	E5	336	336	5	8	1390	50	96	.
7	9	Fa5	F5	340	340	1	8	278	95	84	.
8	9	Sol5#4	G#4	353	353	1	8	278	95	94	.
9	9	Fa5	F5	340	340	1	8	278	95	104	.
10	9	Sol5#4	G#4	353	353	1	8	278	95	114	.
11	9	Mi5	E5	336	336	1	4	556	95	84	.
12	9	Do6	C6	371	371	1	8	278	95	102	.
13	9	Si5	B5	367	367	1	8	278	95	96	.
14	9	La5	A5	358	358	1	8	278	95	96	.
15	9	Sol5#4	G#4	353	353	3	16	417	95	84	.
16	9	Fa5	F5	340	340	1	16	139	95	94	.
17	9	Sol5#4	G#4	353	353	1	8	278	95	104	.
18	9	La5	A5	358	358	1	8	278	95	114	.
19	9	Sol5#4	G#4	353	353	1	16	139	95	114	.
20	9	Fa5	F5	340	340	1	16	139	95	106	.
21	9	Mi5	E5	336	336	1	16	139	95	99	.
22	9	Re5#4	D5#4	331	331	1	16	139	95	92	.
23	9	Mi5	E5	336	336	3	8	834	95	84	.
24	9	Sol5#4	G#4	353	353	1	8	278	95	108	.
25	9	La5	A5	358	358	1	4	556	95	96	.
26	9	La5	A5	358	358	1	8	278	95	96	.
27	9	La5	A5	358	358	1	16	139	95	96	.
28	9	Si5	B5	367	367	1	16	139	95	96	.
29	9	La5	A5	358	358	1	16	139	95	96	.
30	9	Sol5#4	G#4	353	353	1	16	139	95	96	.
31	9	La5	A5	358	358	3	8	834	95	96	.
32	9	Do5#3	C5#4	321	322	1	8	278	95	84	.
33	9	Re5	D5	327	327	1	4	556	95	96	.
34	9	Re5	D5	327	327	1	8	278	95	96	.
35	9	Re5	D5	327	327	1	16	139	95	96	.
36	9	Mi5	E5	336	336	1	16	139	95	96	.
37	9	Re5	D5	327	327	1	16	139	95	96	.
38	9	Do5#3	C5#4	321	322	1	16	139	95	96	.
39	9	Re5	D5	327	327	3	8	834	95	96	.
40	9	Si4	B4	314	314	1	4	556	95	108	.
41	9	Do5	C5	318	318	1	4	556	95	106	.
42	10	Si4	B4	314	314	7	64	243	95	105	.
