Sýra	Kod	Nota53	NotaAE	Koma53	KomaAE	Pay	Payda	Ms	LNS	VelOn	Söz-1
1	9			-1	-1	1	4	833	100	0	
2	9	Re5	D5	327	327	1	2	1667	95	96	Ol 
3	9	Mi5#4	E5#4	340	340	1	4	833	95	96	gü
4	9	Fa5#4	F5#4	344	344	3	16	625	99	96	zel 
5	9	Mi5#4	E5#4	340	340	1	16	208	99	96	
6	9	Re5	D5	327	327	1	8	417	99	96	
7	9	Mi5#4	E5#4	340	340	1	8	417	95	96	
8	9	Fa5#4	F5#4	344	344	1	8	417	99	96	cây_
9	9	Mi5#4	E5#4	340	340	1	8	417	99	96	
10	9	Fa5#4	F5#4	344	344	3	4	2499	95	96	
11	9	Fa5#4	F5#4	344	344	1	8	417	99	96	ý 
12	9	Si5	B5	367	367	1	8	417	99	96	
13	9	La5	A5	358	358	1	4	833	95	96	
14	9	Sol5	G5	349	349	1	8	417	99	96	Fe
15	9	Fa5#4	F5#4	344	344	1	8	417	95	96	
16	9	Mi5	E5	336	336	1	16	208	99	96	rah
17	9	Re5	D5	327	327	1	16	208	99	96	
18	9	Mi5	E5	336	336	1	16	208	99	96	
19	9	Fa5#4	F5#4	344	344	1	16	208	99	96	
20	9	Mi5	E5	336	336	1	8	417	99	96	
21	9	Re5	D5	327	327	1	8	417	95	96	
22	9	Do5#4	C5#4	322	322	3	16	625	99	96	nâk 
23	9	Si4	B4	314	314	1	16	208	99	96	
24	9	La4	A4	305	305	3	4	2499	95	96	
25	9	Si4	B4	314	314	1	8	417	99	96	is
26	9	Do5#4	C5#4	322	322	1	8	417	99	96	
27	9	Si4	B4	314	314	1	4	833	95	96	
28	9	Do5#4	C5#4	322	322	1	4	833	95	96	te
29	9	Re5	D5	327	327	1	2	1667	95	96	miþ 
30	9	Mi5	E5	336	336	1	4	833	99	96	üf
31	9	Fa5#4	F5#4	344	344	1	4	833	99	96	
32	9	Re5	D5	327	327	3	8	1250	95	96	
33	9	Si5	B5	367	367	1	8	417	99	96	tâ
34	9	La5	A5	358	358	1	8	417	99	96	
35	9	Sol5	G5	349	349	1	8	417	99	96	
36	9	Fa5#4	F5#4	344	344	3	8	1250	95	96	
37	9	Mi5	E5	336	336	1	8	417	95	96	de
38	9	Mi5	E5	336	336	1	16	208	99	96	den  
39	9	Re5	D5	327	327	1	16	208	99	96	
40	9	Mi5	E5	336	336	1	16	208	99	96	
41	9	Fa5#4	F5#4	344	344	1	16	208	99	96	
42	9	Mi5	E5	336	336	1	8	417	99	96	
43	9	Re5	D5	327	327	1	8	417	99	96	
44	9	Do5#4	C5#4	322	322	3	16	625	99	96	
45	9	Si4	B4	314	314	1	16	208	99	96	
46	9	La4	A4	305	305	3	4	2499	95	96	
47	9	La4	A4	305	305	1	2	1667	95	96	O 
48	12	Mi5	E5	336	336	1	4	833	95	96	da 
49	9	Mi5	E5	336	336	1	8	417	99	96	bah
50	9	Re5	D5	327	327	1	8	417	99	96	
51	9	Re5	D5	327	327	1	8	417	99	96	
52	9	Do5#4	C5#4	322	322	1	8	417	95	96	
53	9	Do5#4	C5#4	322	322	3	16	625	99	96	set
54	9	Si4	B4	314	314	1	16	208	99	96	
55	9	Si4	B4	314	314	3	16	625	99	96	
56	9	La4	A4	305	305	1	16	208	99	96	
57	9	La4	A4	305	305	3	16	625	99	96	
58	9	Sol4	G4	296	296	5	16	1041	95	96	
59	9	La4	A4	305	305	1	8	417	99	96	miþ 
60	9	Si4	B4	314	314	1	8	417	99	96	
61	9	Do5#4	C5#4	322	322	1	4	833	95	96	
62	9	Si4	B4	314	314	1	8	417	99	96	o 
63	9	La4	A4	305	305	1	8	417	95	96	
64	9	La4	A4	305	305	1	16	208	99	96	þû
65	9	Sol4	G4	296	296	1	16	208	99	96	
66	9	La4	A4	305	305	1	16	208	99	96	
67	9	Si4	B4	314	314	1	16	208	99	96	
68	9	La4	A4	305	305	1	8	417	99	96	
69	9	Sol4	G4	296	296	1	8	417	95	96	
70	9	Fa4#4	F4#4	291	291	3	16	625	99	96	ha 
71	9	Mi4	E4	283	283	1	16	208	99	96	
72	9	Re4	D4	274	274	3	4	2499	95	96	
73	9	Fa4#4	F4#4	291	291	1	8	417	99	96	mec
74	9	Sol4	G4	296	296	1	8	417	99	96	
75	9	Fa4#4	F4#4	291	291	1	4	833	95	96	
76	9	Sol4	G4	296	296	1	4	833	95	96	lis_
77	12	La4	A4	305	305	1	4	833	99	96	i 
78	9	La4	A4	305	305	1	8	417	99	96	
79	9	Mi5	E5	336	336	1	8	417	95	96	
80	9	Mi5	E5	336	336	1	8	417	99	96	â
81	9	Re5	D5	327	327	1	8	417	99	96	
82	9	Do5#4	C5#4	322	322	1	8	417	99	96	
83	9	Si4	B4	314	314	1	8	417	99	96	
84	9	La4	A4	305	305	3	8	1250	95	96	
