Sýra	Kod	Nota53	NotaAE	Koma53	KomaAE	Pay	Payda	Ms	LNS	VelOn	Söz-1
1	9	Do5	C5	318	318	1	4	1000	99	96	Ah 
2	9	Re5	D5	327	327	3	8	1500	95	96	
3	9	La4	A4	305	305	1	4	1000	95	96	bir 
4	9	Si4b2	B4b1	312	313	1	8	500	95	96	Be
5	9	Do5	C5	318	318	1	8	500	99	96	yâ
6	9	Re5	D5	327	327	1	8	500	99	96	
7	9	Do5	C5	318	318	1	8	500	99	96	
8	9	Si4b2	B4b1	312	313	1	8	500	95	96	
9	9	Do5	C5	318	318	1	4	1000	99	96	tî 
10	9	Re5	D5	327	327	2	4	2000	95	96	
11	9	Mi5	E5	336	336	1	8	500	99	96	Bû
12	9	Fa5	F5	340	340	1	8	500	99	96	
13	9	Mi5	E5	336	336	1	8	500	99	96	
14	9	Re5	D5	327	327	1	8	500	95	96	
15	11	Do5	C5	318	318	1	4	1000	99	96	se
16	9	Do5	C5	318	318	1	8	500	99	96	
17	9	Mi5	E5	336	336	1	8	500	95	96	
18	9	Re5	D5	327	327	1	16	250	99	96	lik 
19	9	Do5	C5	318	318	1	16	250	99	96	
20	9	Re5	D5	327	327	1	16	250	99	96	
21	9	Mi5	E5	336	336	1	16	250	99	96	
22	9	Re5	D5	327	327	1	8	500	99	96	
23	9	Do5	C5	318	318	1	8	500	95	96	
24	23	Si4b2	B4b1	312	313	1	4	1000	99	96	ol
25	9	Do5	C5	318	318	1	4	1000	99	96	
26	9	Si4b2	B4b1	312	313	1	8	500	99	96	
27	11	La4	A4	305	305	1	8	500	99	96	
28	9	La4	A4	305	305	5	8	2500	95	96	
29	9	La4	A4	305	305	1	4	1000	95	96	du 
30	9	Fa5	F5	340	340	1	8	500	95	96	ku
31	9	Fa5	F5	340	340	1	2	2000	95	96	lû
32	9	Fa5	F5	340	340	1	8	500	99	96	be 
33	9	Mi5	E5	336	336	1	8	500	99	96	
34	9	Fa5	F5	340	340	1	8	500	99	96	
35	9	Sol5	G5	349	349	1	8	500	99	96	
36	9	La5	A5	358	358	1	8	500	99	96	
37	9	Sol5	G5	349	349	1	8	500	95	96	
38	9	Sol5	G5	349	349	1	8	500	99	96	neþ
39	9	Fa5	F5	340	340	1	8	500	99	96	
40	9	Fa5	F5	340	340	1	8	500	99	96	
41	9	Mi5	E5	336	336	1	8	500	95	96	
42	9	Mi5	E5	336	336	1	8	500	99	96	e
43	9	Fa5	F5	340	340	1	8	500	99	96	
44	9	Mi5	E5	336	336	1	8	500	99	96	
45	9	Re5	D5	327	327	1	8	500	95	96	
46	9	Re5	D5	327	327	1	8	500	99	96	bâr  
47	9	Mi5	E5	336	336	1	16	250	99	96	
48	9	Fa5	F5	340	340	1	16	250	99	96	
49	9	Mi5	E5	336	336	1	8	500	99	96	
50	9	Re5	D5	327	327	1	8	500	99	96	
51	9	Do5	C5	318	318	1	4	1000	99	96	
52	9	Re5	D5	327	327	9	8	4500	95	96	
53	9	La4	A4	305	305	1	4	1000	95	96	Duy
54	9	Fa5	F5	340	340	1	8	500	95	96	sa 
55	9	Fa5	F5	340	340	1	2	2000	95	96	ýz
56	9	La5	A5	358	358	1	4	1000	99	96	hâr_
57	9	Sol5	G5	349	349	1	4	1000	99	96	
58	9	La5	A5	358	358	1	4	1000	95	96	
59	9	Sol5	G5	349	349	1	4	1000	99	96	ý 
60	9	Fa5	F5	340	340	1	8	500	99	96	
61	9	Sol5	G5	349	349	1	8	500	95	96	
62	9	Fa5	F5	340	340	1	4	1000	99	96	me
63	9	Mi5	E5	336	336	1	8	500	99	96	
64	9	Fa5	F5	340	340	1	8	500	95	96	
65	9	Mi5	E5	336	336	1	4	1000	99	96	sâr 
66	9	Re5	D5	327	327	1	8	500	99	96	
67	9	Mi5	E5	336	336	1	8	500	95	96	
68	9	Sol5	G5	349	349	3	16	750	99	96	ey
69	9	Fa5#3	F5#4	343	344	1	16	250	99	96	
70	9	Mi5b2	E5b1	334	335	1	8	500	99	96	
71	9	Re5	D5	327	327	1	8	500	99	96	
72	9	Do5	C5	318	318	1	8	500	99	96	
73	9	Si4b2	B4b1	312	313	1	8	500	99	96	
74	9	Do5	C5	318	318	5	8	2500	95	96	
75	9	Do5	C5	318	318	1	4	1000	95	96	ler
76	9	Do5	C5	318	318	1	8	500	95	96	di 
77	9	Re5	D5	327	327	1	4	1000	99	96	bî
78	9	Mi5	E5	336	336	1	4	1000	95	96	
79	9	Mi5	E5	336	336	1	8	500	99	96	çâ
80	9	Fa5	F5	340	340	1	8	500	99	96	
81	9	Mi5	E5	336	336	1	8	500	99	96	
82	9	Re5	D5	327	327	1	8	500	99	96	
83	9	Do5	C5	318	318	3	16	750	99	96	
84	9	Si4	B4	314	314	1	16	250	95	96	
85	9	La4	A4	305	305	1	4	1000	99	96	re 
86	9	La4	A4	305	305	1	8	500	99	96	
87	9	Si4	B4	314	314	1	8	500	99	96	
88	9	Do5	C5	318	318	1	8	500	99	96	
89	9	Re5	D5	327	327	1	8	500	95	96	
90	9	Do5	C5	318	318	1	8	500	99	96	he
91	9	Si4	B4	314	314	1	8	500	95	96	
92	9	Si4	B4	314	314	1	8	500	99	96	zâr  
93	9	La4	A4	305	305	1	8	500	99	96	
94	9	La4	A4	305	305	1	8	500	99	96	
95	9	Sol4#4	G#4	300	300	1	8	500	99	96	
96	9	La4	A4	305	305	3	4	3000	95	96	
