Sýra	Kod	Nota53	NotaAE	Koma53	KomaAE	Pay	Payda	Ms	LNS	VelOn	Söz-1
1	9			-1	-1	1	4	1053	100	0	
2	9	Re5	D5	327	327	1	8	526	99	96	Bir 
3	9	Do5	C5	318	318	1	8	526	99	96	
4	9	Si4b2	B4b1	312	313	1	4	1053	95	96	
5	9	Do5	C5	318	318	1	4	1053	95	96	sa
6	9	Re5	D5	327	327	1	4	1053	99	96	dâ 
7	8	Fa5#3	F5#4	343	344	1	64	66	99	96	
8	9	Mi5b3	E5b4	333	332	1	8	526	99	96	
9	9	Re5	D5	327	327	1	8	526	95	96	
10	9	Re5	D5	327	327	1	4	1053	99	96	yý 
11	8	Fa5	F5	340	340	1	64	66	99	96	
12	9	Re5	D5	327	327	1	8	526	99	96	
13	9	Mi5b3	E5b4	333	332	1	8	526	99	96	
14	9	Re5	D5	327	327	1	8	526	99	96	
15	9	Do5	C5	318	318	1	8	526	95	96	
16	9	Do5	C5	318	318	2	4	2106	95	96	dil
17	9	Do5	C5	318	318	1	8	526	99	96	nü
18	9	Si4b2	B4b1	312	313	1	8	526	95	96	
19	9	Si4b2	B4b1	312	313	1	16	263	99	96	vâz 
20	9	La4	A4	305	305	1	16	263	99	96	
21	9	Si4b2	B4b1	312	313	1	16	263	99	96	
22	9	Do5	C5	318	318	1	16	263	99	96	
23	9	Si4b2	B4b1	312	313	1	8	526	99	96	
24	11	La4	A4	305	305	1	8	526	95	96	
25	9	La4	A4	305	305	6	8	3158	95	96	i
26	9	Re5	D5	327	327	1	8	526	99	96	le 
27	9	Do5	C5	318	318	1	8	526	99	96	
28	9	Si4b2	B4b1	312	313	1	4	1053	95	96	
29	9	Do5	C5	318	318	1	4	1053	95	96	o
30	9	Re5	D5	327	327	1	2	2105	95	96	kun
31	23	Re5	D5	327	327	1	4	1053	99	96	sa 
32	9	Mi5b3	E5b4	333	332	1	4	1053	99	96	
33	9	Mi5b3	E5b4	333	332	1	8	526	99	96	
34	9	Re5	D5	327	327	1	8	526	95	96	
35	9	La5	A5	358	358	1	8	526	99	96	Kar
36	9	Sol5	G5	349	349	1	8	526	99	96	
37	9	Sol5	G5	349	349	1	8	526	99	96	
38	9	Fa5#3	F5#4	343	344	1	8	526	95	96	
39	9	Fa5#3	F5#4	343	344	1	8	526	99	96	cý
40	9	Mi5b3	E5b4	333	332	1	8	526	95	96	
41	9	Mi5b3	E5b4	333	332	1	16	263	99	96	ðar  
42	9	Re5	D5	327	327	1	16	263	99	96	
43	9	Mi5b3	E5b4	333	332	1	16	263	99	96	
44	9	Fa5#3	F5#4	343	344	1	16	263	99	96	
45	9	Mi5b3	E5b4	333	332	1	8	526	99	96	
46	11	Re5	D5	327	327	1	8	526	99	96	
47	9	Re5	D5	327	327	3	4	3158	95	96	
48	9	Re5	D5	327	327	1	4	1053	99	96	Kal
49	9	Sol5	G5	349	349	1	4	1053	95	96	
50	9	Sol5	G5	349	349	1	4	1053	95	96	bi
51	9	Fa5#3	F5#4	343	344	1	8	526	99	96	ne 
52	9	Sol5	G5	349	349	1	8	526	99	96	
53	10	La5	A5	358	358	7	64	461	99	96	
54	8	Si5b5	B5b5	362	362	1	64	66	99	96	
55	9	La5	A5	358	358	1	16	263	99	96	
56	9	Sol5	G5	349	349	1	16	263	95	96	
57	9	La5	A5	358	358	1	16	263	99	96	gam
58	9	Sol5	G5	349	349	1	16	263	99	96	
59	9	Sol5	G5	349	349	1	16	263	99	96	
60	9	Fa5#3	F5#4	343	344	1	16	263	99	96	
61	9	Sol5	G5	349	349	2	4	2106	95	96	
62	9	Do5	C5	318	318	1	4	1053	99	96	dî
63	9	Do5	C5	318	318	1	8	526	99	96	
64	9	Re5	D5	327	327	1	8	526	95	96	
65	9	Do5	C5	318	318	1	8	526	99	96	de
66	9	Si4b2	B4b1	312	313	1	8	526	95	96	
67	9	Si4b2	B4b1	312	313	1	8	526	99	96	nin 
68	9	La4	A4	305	305	1	8	526	99	96	
69	9	Si4b2	B4b1	312	313	1	8	526	99	96	
70	11	La4	A4	305	305	1	8	526	95	96	
71	9	La4	A4	305	305	6	8	3158	95	96	el
72	9	Si4b2	B4b1	312	313	1	8	526	99	96	bet 
73	9	Do5	C5	318	318	1	8	526	99	96	
74	9	Re5	D5	327	327	1	8	526	99	96	
75	9	Mi5b2	E5b1	334	335	1	8	526	95	96	
76	9	Fa5#3	F5#4	343	344	1	8	526	99	96	me
77	9	Sol5	G5	349	349	1	8	526	95	96	
78	9	La5	A5	358	358	1	8	526	99	96	ser
79	9	Si5b5	B5b5	362	362	1	8	526	99	96	
80	9	La5	A5	358	358	1	8	526	99	96	
81	9	Sol5	G5	349	349	1	8	526	95	96	
82	12	Sol5	G5	349	349	3	16	789	99	96	ret
83	9	Fa5#3	F5#4	343	344	1	16	263	99	96	
84	9	Mi5b2	E5b1	334	335	1	8	526	99	96	
85	9	Re5	D5	327	327	1	8	526	99	96	
86	9	Do5	C5	318	318	1	4	1053	95	96	
87	9	Do5	C5	318	318	1	8	526	99	96	ler 
88	9	Do5	C5	318	318	1	8	526	99	96	
89	9	Do5	C5	318	318	1	4	1053	95	96	
90	9	Do5	C5	318	318	1	8	526	99	96	ya
91	9	Si4b2	B4b1	312	313	1	8	526	95	96	
92	9	Si4b2	B4b1	312	313	1	16	263	99	96	ðar  
93	9	La4	A4	305	305	1	16	263	99	96	
94	9	Si4b2	B4b1	312	313	1	16	263	99	96	
95	9	Do5	C5	318	318	1	16	263	99	96	
96	9	Si4b2	B4b1	312	313	1	8	526	99	96	
97	12	La4	A4	305	305	1	8	526	99	96	
98	9	La4	A4	305	305	4	8	2105	95	96	
