Sýra	Kod	Nota53	NotaAE	Koma53	KomaAE	Pay	Payda	Ms	LNS	VelOn	Söz-1
1	9			-1	-1	5	8	2273	100	0	
2	9	Sol4	G4	296	296	1	4	909	95	96	Ey 
3	9	Sol4	G4	296	296	1	8	455	95	96	ni
4	9	Re5	D5	327	327	1	2	1818	95	96	hâl_
5	9	Mi5b5	E5b5	331	331	3	16	682	99	96	i 
6	9	Re5	D5	327	327	1	16	227	99	96	
7	9	Do5	C5	318	318	1	8	455	99	96	
8	9	Re5	D5	327	327	1	8	455	99	96	
9	9	Mi5b5	E5b5	331	331	1	8	455	99	96	
10	9	Sol5	G5	349	349	1	8	455	99	96	
11	9	Fa5	F5	340	340	1	8	455	99	96	
12	9	Mi5b5	E5b5	331	331	1	8	455	99	96	
13	9	Re5	D5	327	327	1	8	455	99	96	
14	9	Do5	C5	318	318	1	8	455	99	96	
15	9	Si4b5	B4b5	309	309	1	8	455	95	96	
16	9	Do5	C5	318	318	1	4	909	95	96	e
17	9	Mi5b5	E5b5	331	331	1	8	455	95	96	me
18	9	Re5	D5	327	327	1	8	455	99	96	lim
19	9	Do5	C5	318	318	1	8	455	99	96	
20	9	Si4b5	B4b5	309	309	1	8	455	99	96	
21	9	La4	A4	305	305	1	8	455	95	96	
22	9	Si4b5	B4b5	309	309	1	8	455	99	96	de 
23	9	La4	A4	305	305	1	16	227	99	96	
24	9	Si4b5	B4b5	309	309	1	16	227	99	96	
25	9	Do5	C5	318	318	1	8	455	99	96	
26	9	Si4b5	B4b5	309	309	1	16	227	99	96	
27	9	La4	A4	305	305	1	16	227	99	96	
28	9	La4	A4	305	305	1	16	227	99	96	
29	9	Sol4	G4	296	296	1	16	227	99	96	
30	9	Sol4	G4	296	296	1	16	227	99	96	
31	9	Fa4#4	F4#4	291	291	1	16	227	99	96	
32	9	Sol4	G4	296	296	5	8	2273	95	96	
33	9	Sol5	G5	349	349	1	8	455	99	96	sa
34	9	Fa5#4	F5#4	344	344	1	8	455	95	96	
35	9	Mi5b5	E5b5	331	331	1	8	455	95	96	ra
36	9	Re5	D5	327	327	3	16	682	99	96	ran 
37	9	Do5#4	C5#4	322	322	1	16	227	99	96	
38	9	Si4b5	B4b5	309	309	1	4	909	95	96	
39	9	Do5#4	C5#4	322	322	1	4	909	99	96	pem
40	9	Re5	D5	327	327	1	4	909	99	96	
41	9	Mi5b5	E5b5	331	331	1	4	909	95	96	
42	9	Re5	D5	327	327	1	8	455	99	96	be 
43	9	Mi5b5	E5b5	331	331	1	4	909	99	96	
44	9	Re5	D5	327	327	1	8	455	99	96	
45	9	Fa5#4	F5#4	344	344	1	8	455	99	96	
46	9	Sol5	G5	349	349	1	4	909	99	96	
47	9	Fa5#4	F5#4	344	344	1	16	227	99	96	
48	9	Mi5b5	E5b5	331	331	1	16	227	99	96	
49	9	Re5	D5	327	327	1	16	227	99	96	
50	9	Mi5b5	E5b5	331	331	1	16	227	99	96	
51	9	Fa5#4	F5#4	344	344	1	4	909	95	96	
52	9	Mi5b5	E5b5	331	331	1	16	227	99	96	çi
53	9	Re5	D5	327	327	1	16	227	95	96	
54	9	Re5	D5	327	327	3	8	1364	95	96	çek  
55	9	Re5	D5	327	327	1	16	227	95	96	SAZ
56	9	Mi5b5	E5b5	331	331	1	16	227	95	96	.
57	9	Re5	D5	327	327	1	16	227	95	96	.
58	9	Do5	C5	318	318	1	16	227	95	96	.
