Sýra	Kod	Nota53	NotaAE	Koma53	KomaAE	Pay	Payda	Ms	LNS	VelOn	Söz-1
1	9	Re5	D5	327	327	1	8	500	95	96	ARANAÐME
2	9	Mi5b4	E5b4	332	332	1	8	500	95	96	.
3	9	Mi5b4	E5b4	332	332	1	8	500	95	96	.
4	9	Mi5b4	E5b4	332	332	3	32	375	95	96	.
5	9	Re5	D5	327	327	1	32	125	95	96	.
6	9	Do5	C5	318	318	1	8	500	95	96	.
7	9	Re5	D5	327	327	1	8	500	95	96	.
8	9	Re5	D5	327	327	1	16	250	95	96	.
9	9	Sol5	G5	349	349	1	16	250	95	96	.
10	9	Sol5	G5	349	349	1	16	250	95	96	.
11	9	Fa5#4	F5#4	344	344	1	16	250	95	96	.
12	9	Mi5b4	E5b4	332	332	1	16	250	95	96	.
13	9	Re5	D5	327	327	1	16	250	95	96	.
14	8	Mi5b4	E5b4	332	332	1	64	62	95	96	.
15	9	Do5	C5	318	318	1	8	500	95	96	.
16	9	Si4b1	B4b1	313	313	3	32	375	95	96	.
17	9	Do5	C5	318	318	1	32	125	95	96	.
18	9	Si4b1	B4b1	313	313	1	8	500	95	96	.
19	9	Do5	C5	318	318	1	8	500	95	96	.
20	9	Si4b1	B4b1	313	313	2	32	250	95	96	.
21	9	La4b4	A4b4	301	301	1	16	250	95	96	.
22	9	La4b4	A4b4	301	301	1	16	250	95	96	.
23	9	Sol4	G4	296	296	1	16	250	95	96	.
24	9	Sol4	G4	296	296	1	16	250	95	96	.
25	9	La4b4	A4b4	301	301	1	16	250	95	96	.
26	9	Si4b1	B4b1	313	313	1	16	250	95	96	.
27	9	Do5	C5	318	318	1	16	250	95	96	.
28	9	Re5	D5	327	327	1	8	500	101	96	.
29	9	Re5	D5	327	327	1	16	250	95	96	.
30	9	Mi5b4	E5b4	332	332	1	16	250	95	96	.
31	9	Mi5b4	E5b4	332	332	1	8	500	95	96	.
32	10	Mi5b4	E5b4	332	332	7	64	438	95	96	.
33	8	Fa5#4	F5#4	344	344	1	64	62	95	96	.
34	9	Mi5b4	E5b4	332	332	3	32	375	95	96	.
35	9	Re5	D5	327	327	1	32	125	95	96	.
36	9	Do5	C5	318	318	1	8	500	95	96	.
37	9	Re5	D5	327	327	1	8	500	95	96	.
38	9	Re5	D5	327	327	1	16	250	95	96	.
39	9	Sol5	G5	349	349	1	16	250	95	96	.
40	9	Sol5	G5	349	349	1	16	250	95	96	.
41	9	Fa5#4	F5#4	344	344	1	16	250	95	96	.
42	9	Mi5b4	E5b4	332	332	1	16	250	95	96	.
43	9	Re5	D5	327	327	1	16	250	95	96	.
44	8	Mi5b4	E5b4	332	332	1	64	62	95	96	.
45	9	Do5	C5	318	318	1	8	500	95	96	.
46	9	Si4b1	B4b1	313	313	3	32	375	95	96	.
47	9	Do5	C5	318	318	1	32	125	95	96	.
48	9	Si4b1	B4b1	313	313	1	8	500	95	96	.
49	9	Do5	C5	318	318	1	8	500	95	96	.
50	9	Si4b1	B4b1	313	313	2	32	250	95	96	.
51	9	La4b4	A4b4	301	301	1	16	250	95	96	.
52	9	La4b4	A4b4	301	301	1	16	250	95	96	.
53	9	Sol4	G4	296	296	1	16	250	95	96	.
54	9	Sol4	G4	296	296	3	8	1500	95	96	.
55	9	Re5	D5	327	327	1	8	500	95	96	U
56	9	Mi5b2	E5b1	334	335	1	16	250	99	96	zun 
57	9	Re5	D5	327	327	1	16	250	95	96	
58	9	Fa5	F5	340	340	2	32	250	99	96	da 
59	9	Sol5	G5	349	349	1	16	250	95	96	
60	9	Fa5	F5	340	340	2	32	250	99	96	ka
61	9	Mi5b3	E5b4	333	332	1	16	250	99	96	
62	9	Re5	D5	327	327	1	8	500	99	96	
63	9	Re5	D5	327	327	3	8	1500	95	96	vak 
64	9	Fa5	F5	340	340	1	16	250	99	96	da
65	9	Sol5	G5	349	349	1	16	250	95	96	
66	9	Sol5	G5	349	349	1	8	500	95	96	lýn
67	9	Sol5	G5	349	349	1	8	500	95	96	da 
68	9	Sol5	G5	349	349	1	32	125	99	96	sal
69	9	Fa5	F5	340	340	1	32	125	99	96	
70	9	Sol5	G5	349	349	1	32	125	99	96	
71	9	La5	A5	358	358	1	32	125	99	96	
72	9	Sol5	G5	349	349	1	16	250	99	96	
73	9	Fa5	F5	340	340	1	16	250	95	96	
74	9	Sol5	G5	349	349	1	8	500	95	96	la
75	9	La5	A5	358	358	1	16	250	95	96	ný
76	9	Fa5	F5	340	340	1	16	250	95	96	
77	9	Fa5	F5	340	340	3	32	375	99	96	yor  
78	9	Mi5b4	E5b4	332	332	1	32	125	99	96	
79	9	Mi5b4	E5b4	332	332	3	32	375	99	96	
80	11	Re5	D5	327	327	1	32	125	99	96	
81	9	Re5	D5	327	327	1	8	500	95	96	
82	9	Re5	D5	327	327	1	8	500	95	96	U
83	9	Mi5b2	E5b1	334	335	1	16	250	99	96	zun 
84	9	Re5	D5	327	327	1	16	250	95	96	
85	9	Fa5	F5	340	340	2	32	250	99	96	da 
86	9	Sol5	G5	349	349	1	16	250	95	96	
87	9	Fa5	F5	340	340	2	32	250	99	96	ka
88	9	Mi5b3	E5b4	333	332	1	16	250	99	96	
89	9	Re5	D5	327	327	1	8	500	99	96	
90	9	Re5	D5	327	327	3	8	1500	95	96	vak 
91	9	Fa5	F5	340	340	1	16	250	99	96	da
92	9	Sol5	G5	349	349	1	16	250	95	96	
93	9	Sol5	G5	349	349	1	8	500	95	96	lýn
94	9	Sol5	G5	349	349	1	8	500	95	96	da 
95	9	Sol5	G5	349	349	1	32	125	99	96	sal
96	9	Fa5	F5	340	340	1	32	125	99	96	
97	9	Sol5	G5	349	349	1	32	125	99	96	
98	9	La5	A5	358	358	1	32	125	99	96	
99	9	Sol5	G5	349	349	1	16	250	99	96	
100	9	Fa5	F5	340	340	1	16	250	95	96	
101	9	Sol5	G5	349	349	1	8	500	95	96	la
102	9	La5	A5	358	358	1	16	250	95	96	ný
103	9	Fa5	F5	340	340	1	16	250	95	96	
104	9	Fa5	F5	340	340	3	32	375	99	96	yor  
105	9	Mi5b4	E5b4	332	332	1	32	125	99	96	
106	9	Mi5b4	E5b4	332	332	3	32	375	99	96	
107	11	Re5	D5	327	327	1	32	125	99	96	
108	9	Re5	D5	327	327	1	8	500	95	96	
109	9	Re5	D5	327	327	1	16	250	99	96	Al
110	9	Mi5b4	E5b4	332	332	1	16	250	95	96	
111	9	Mi5b4	E5b4	332	332	1	8	500	95	96	týn
112	9	Mi5b4	E5b4	332	332	1	8	500	95	96	da 
113	9	Mi5b4	E5b4	332	332	3	32	375	99	96	naz
114	9	Re5	D5	327	327	1	32	125	99	96	
115	9	Do5	C5	318	318	1	8	500	95	96	
116	9	Re5	D5	327	327	1	8	500	95	96	lý 
117	9	Re5	D5	327	327	1	16	250	99	96	yâ
118	9	Sol5	G5	349	349	1	16	250	95	96	
119	9	Sol5	G5	349	349	1	16	250	99	96	rim 
120	9	Fa5#4	F5#4	344	344	1	16	250	99	96	
121	9	Mi5b4	E5b4	332	332	1	16	250	99	96	
122	9	Re5	D5	327	327	1	16	250	99	96	
123	9	Do5	C5	318	318	1	8	500	95	96	
124	9	Si4b1	B4b1	313	313	3	32	375	99	96	eð
125	9	Do5	C5	318	318	1	32	125	99	96	
126	9	Si4b1	B4b1	313	313	1	8	500	95	96	
