Sýra	Kod	Nota53	NotaAE	Koma53	KomaAE	Pay	Payda	Ms	LNS	VelOn	Söz-1
1	9	Mi5	E5	336	336	3	8	1000	95	96	An
2	9	La5	A5	358	358	1	4	667	95	96	la
3	9	Sol5	G5	349	349	1	4	667	99	96	týl
4	9	Fa5	F5	340	340	3	16	500	99	96	
5	9	Mi5	E5	336	336	1	16	167	99	96	
6	9	Re5	D5	327	327	1	8	333	95	96	
7	9	Re5	D5	327	327	3	8	1000	99	96	maz 
8	9	Re5	D5	327	327	3	16	500	99	96	
9	9	Do5#3	C5#4	321	322	1	16	167	99	96	
10	9	Si4b4	B4b4	310	310	1	8	333	99	96	
11	9	La4	A4	305	305	1	16	167	99	96	
12	9	Si4b4	B4b4	310	310	1	16	167	99	96	
13	9	La4	A4	305	305	3	8	1000	95	96	
14	9	Mi5	E5	336	336	1	8	333	99	96	bin 
15	9	Fa5#3	F5#4	343	344	1	8	333	99	96	
16	9	Sol5	G5	349	349	1	8	333	95	96	
17	9	Sol5	G5	349	349	1	8	333	99	96	derd_
18	9	Fa5	F5	340	340	1	8	333	95	96	
19	9	Fa5	F5	340	340	1	8	333	99	96	i
20	9	Mi5	E5	336	336	1	8	333	99	96	
21	9	Re5	D5	327	327	1	4	667	99	96	
22	9	Do5#3	C5#4	321	322	1	8	333	95	96	
23	9	Re5	D5	327	327	5	8	1667	95	96	le 
24	9	La4	A4	305	305	1	4	667	95	96	SAZ
25	9	Re5	D5	327	327	5	8	1667	95	96	.
26	9	Mi5	E5	336	336	1	8	333	95	96	ge
27	9	Mi5	E5	336	336	1	8	333	99	96	çi
28	9	Re5	D5	327	327	1	8	333	95	96	
29	9	Re5	D5	327	327	1	8	333	99	96	yor 
30	9	Do5#3	C5#4	321	322	1	16	167	99	96	
31	9	Re5	D5	327	327	1	16	167	99	96	
32	9	Do5#3	C5#4	321	322	3	8	1000	99	96	
33	9	Re5	D5	327	327	1	4	667	99	96	
34	9	Mi5	E5	336	336	1	8	333	99	96	
35	9	Fa5#3	F5#4	343	344	1	4	667	99	96	
