Sýra	Kod	Nota53	NotaAE	Koma53	KomaAE	Pay	Payda	Ms	LNS	VelOn	Söz-1
1	9			-1	-1	1	4	667	100	0	
2	9	La4	A4	305	305	1	8	333	95	96	ARANAÐME
3	9	Sol4#4	G#4	300	300	1	8	333	95	96	.
4	9	Fa4	F4	287	287	1	4	667	95	96	.
5	9	Sol4#4	G#4	300	300	1	8	333	95	96	.
6	9	La4	A4	305	305	2	4	1334	95	96	.
7	9	La4	A4	305	305	1	8	333	95	96	.
8	9	Sol4#4	G#4	300	300	1	8	333	95	96	.
9	9	Fa4	F4	287	287	1	4	667	95	96	.
10	9	Sol4#4	G#4	300	300	1	8	333	95	96	.
11	9	La4	A4	305	305	2	4	1334	95	96	.
12	9	La4	A4	305	305	1	8	333	95	96	ARANAÐME
13	9	Sol4#4	G#4	300	300	1	8	333	95	96	.
14	9	Fa4	F4	287	287	1	4	667	95	96	.
15	9	Sol4#4	G#4	300	300	1	8	333	95	96	.
16	9	La4	A4	305	305	2	4	1334	95	96	.
17	9	La4	A4	305	305	1	8	333	95	96	.
18	9	Sol4#4	G#4	300	300	1	8	333	95	96	.
19	9	Fa4	F4	287	287	1	4	667	95	96	.
20	9	Sol4#4	G#4	300	300	1	8	333	95	96	.
21	9	La4	A4	305	305	2	4	1334	95	96	.
22	9	La4	A4	305	305	1	8	333	95	96	Ak
23	9	Si4b1	B4b1	313	313	1	8	333	95	96	sa
24	9	Do5	C5	318	318	1	4	667	95	96	ray
25	9	Do5	C5	318	318	5	8	1667	95	96	da 
26	9	Do5	C5	318	318	1	8	333	95	96	çe
27	9	Re5b4	D5b4	323	323	1	8	333	95	96	vir
28	9	Re5b4	D5b4	323	323	1	8	333	99	96	di
29	9	Do5	C5	318	318	1	8	333	95	96	
30	9	Re5b4	D5b4	323	323	1	8	333	99	96	ler 
31	9	Do5	C5	318	318	1	8	333	99	96	
32	9	Si4b1	B4b1	313	313	2	8	666	95	96	
33	9	Do5	C5	318	318	1	16	167	99	96	yo
34	9	Re5b4	D5b4	323	323	1	16	167	99	96	
35	9	Do5	C5	318	318	1	8	333	99	96	
36	9	Si4b1	B4b1	313	313	1	8	333	99	96	
37	9	La4	A4	305	305	1	4	667	95	96	
38	9	Si4b1	B4b1	313	313	1	8	333	95	96	lu
39	9	Do5	C5	318	318	3	8	1000	95	96	mu 
40	9	Do5	C5	318	318	1	16	167	99	96	yo
41	9	Re5b4	D5b4	323	323	1	16	167	99	96	
42	9	Do5	C5	318	318	1	8	333	99	96	
43	9	Si4b1	B4b1	313	313	1	8	333	99	96	
44	9	La4	A4	305	305	1	4	667	95	96	
45	9	Si4b4	B4b4	310	310	1	8	333	95	96	lu
46	9	La4	A4	305	305	2	4	1334	95	96	mu 
47	9	La4	A4	305	305	1	8	333	99	96	yo
48	9	Sol4#4	G#4	300	300	1	8	333	99	96	
49	9	Fa4	F4	287	287	1	4	667	95	96	
50	9	Sol4#4	G#4	300	300	1	8	333	95	96	lu
51	9	La4	A4	305	305	2	4	1334	95	96	mu  
52	9	La4	A4	305	305	1	8	333	95	96	Dev
53	9	Si4b1	B4b1	313	313	1	8	333	95	96	ri
54	9	Do5	C5	318	318	1	4	667	95	96	ye
55	9	Do5	C5	318	318	5	8	1667	95	96	ler 
56	9	Do5	C5	318	318	1	8	333	95	96	bað
57	9	Re5b4	D5b4	323	323	1	8	333	95	96	la
58	9	Re5b4	D5b4	323	323	1	8	333	99	96	dý
59	9	Do5	C5	318	318	1	8	333	95	96	
60	9	Re5b4	D5b4	323	323	1	8	333	99	96	lar 
61	9	Do5	C5	318	318	1	8	333	99	96	
62	9	Si4b1	B4b1	313	313	2	8	666	95	96	
63	9	Do5	C5	318	318	1	16	167	99	96	ko
64	9	Re5b4	D5b4	323	323	1	16	167	99	96	
