Sira	Kod	Nota53	NotaAE	Koma53	KomaAE	Pay	Payda	Ms	LNS	Bas	Soz1	Offset
1	9	La5	A5	358	358	1	16	208	95	96	1. HANE	0.062500
2	9	Sol5	G5	349	349	1	16	208	95	96		0.125000
3	9	Fa5#3	F5#4	343	344	1	8	417	95	96		0.250000
4	9	Sol5	G5	349	349	1	8	417	95	96		0.375000
5	9	La5	A5	358	358	1	8	417	95	96		0.500000
6	9	Sol5	G5	349	349	1	4	833	95	96		0.750000
7	9	La5	A5	358	358	1	4	833	95	96		1.000000
8	9	Sol5	G5	349	349	1	4	833	95	96		1.250000
9	9	La5	A5	358	358	1	8	417	95	96		1.375000
10	9	Si5b2	B5b1	365	366	1	8	417	95	96		1.500000
11	9	La5	A5	358	358	1	8	417	95	96		1.625000
12	9	Do6	C6	371	371	1	8	417	95	96		1.750000
13	9	Si5b1	B5b1	366	366	1	8	417	95	96		1.875000
14	9	La5	A5	358	358	1	8	417	95	96		2.000000
15	9	La5	A5	358	358	1	16	208	95	96		2.062500
16	9	Sol5	G5	349	349	1	16	208	95	96		2.125000
17	9	La5	A5	358	358	1	16	208	95	96		2.187500
18	9	Si5b1	B5b1	366	366	1	16	208	95	96		2.250000
19	9	La5	A5	358	358	1	8	417	95	96		2.375000
20	9	Sol5	G5	349	349	1	8	417	95	96		2.500000
21	9	Fa5#3	F5#4	343	344	3	16	625	95	96		2.687500
22	9	Mi5	E5	336	336	1	16	208	95	96		2.750000
23	9	Re5	D5	327	327	1	4	833	95	96		3.000000
24	9	Es	Es	-1	-1	1	4	833	100	0		3.250000
25	9	Fa5#3	F5#4	343	344	1	8	417	95	96		3.375000
26	9	Sol5	G5	349	349	1	8	417	95	96		3.500000
27	9	Fa5#3	F5#4	343	344	1	4	833	95	96		3.750000
28	9	Sol5	G5	349	349	1	4	833	95	96		4.000000
29	9	La5	A5	358	358	1	8	417	95	96		4.125000
30	9	Si5b2	B5b1	365	366	1	8	417	95	96		4.250000
31	9	La5	A5	358	358	1	8	417	95	96		4.375000
32	9	Do6	C6	371	371	1	8	417	95	96		4.500000
33	9	Si5b2	B5b1	365	366	1	4	833	95	96		4.750000
34	9	Re6	D6	380	380	1	16	208	95	96		4.812500
35	9	Do6	C6	371	371	1	16	208	95	96		4.875000
36	9	Re6	D6	380	380	1	8	417	95	96		5.000000
