Sýra	Kod	Nota53	NotaAE	Koma53	KomaAE	Pay	Payda	Ms	LNS	VelOn	Söz-1
1	11	La4	A4	305	305	1	8	588	99	96	Ver
2	9	La4	A4	305	305	1	8	588	95	96	
3	9	Si4b2	B4b1	312	313	1	8	588	95	96	me 
4	9	Do5	C5	318	318	1	4	1176	99	96	gel 
5	11	Re5b3	D5b4	324	323	1	8	588	99	96	
6	9	Re5b3	D5b4	324	323	1	16	294	99	96	
7	9	Do5	C5	318	318	1	16	294	95	96	
8	9	Si4	B4	314	314	1	8	588	99	96	redd_
9	9	Do5	C5	318	318	2	8	1176	95	96	
10	9	Do5	C5	318	318	1	4	1176	95	96	i 
11	11	Re5b3	D5b4	324	323	1	8	588	95	96	ni
12	9	Re5b3	D5b4	324	323	1	32	147	99	96	yâz 
13	9	Do5	C5	318	318	1	32	147	99	96	
14	9	Re5b3	D5b4	324	323	1	32	147	99	96	
15	9	Mi5	E5	336	336	1	32	147	99	96	
16	9	Re5b3	D5b4	324	323	1	16	294	99	96	
17	9	Do5	C5	318	318	1	16	294	99	96	
18	9	Si4b2	B4b1	312	313	1	8	588	99	96	
19	9	Re5b3	D5b4	324	323	1	8	588	95	96	
20	11	Do5	C5	318	318	1	16	294	99	96	i
21	9	Do5	C5	318	318	1	32	147	99	96	
22	9	Si4b2	B4b1	312	313	1	32	147	99	96	
23	9	La4	A4	305	305	2	8	1176	95	96	
24	9	La4	A4	305	305	1	16	294	99	96	le 
25	9	Sol4	G4	296	296	1	16	294	99	96	
26	9	La4	A4	305	305	1	8	588	95	96	
27	9	Si4b2	B4b1	312	313	1	8	588	95	96	dil_
28	9	Do5	C5	318	318	1	8	588	99	96	i 
29	9	Re5b3	D5b4	324	323	1	8	588	99	96	
30	9	Mi5	E5	336	336	1	8	588	99	96	
31	9	Fa5	F5	340	340	1	16	294	99	96	
32	9	La5b4	A5b4	354	354	1	16	294	95	96	
33	9	Sol5	G5	349	349	1	16	294	99	96	zâ
34	9	Fa5	F5	340	340	1	16	294	99	96	
35	9	Mi5	E5	336	336	1	16	294	99	96	
36	9	Re5b3	D5b4	324	323	1	16	294	99	96	
37	9	Do5	C5	318	318	1	8	588	95	96	
38	9	Do5	C5	318	318	1	16	294	99	96	re 
39	9	La5b4	A5b4	354	354	1	16	294	99	96	
40	9	Sol5	G5	349	349	1	8	588	95	96	
41	9	Fa5	F5	340	340	1	8	588	95	96	ke
42	11	Mi5	E5	336	336	1	8	588	99	96	sel  
43	9	Mi5	E5	336	336	1	16	294	99	96	
44	9	Re5b3	D5b4	324	323	1	16	294	99	96	
45	9	Re5b3	D5b4	324	323	1	32	147	99	96	
46	9	Do5	C5	318	318	1	32	147	99	96	
47	9	Re5b3	D5b4	324	323	1	32	147	99	96	
48	9	Mi5	E5	336	336	1	32	147	99	96	
49	9	Re5b3	D5b4	324	323	1	16	294	99	96	
50	11	Do5	C5	318	318	1	16	294	99	96	
51	9	Do5	C5	318	318	3	8	1764	95	96	
52	9	Do5	C5	318	318	1	4	1176	95	96	Nað
53	9	La5b4	A5b4	354	354	1	8	588	95	96	men_
54	9	Sol5	G5	349	349	1	8	588	99	96	i
55	9	Fa5	F5	340	340	1	8	588	99	96	
56	9	Mi5	E5	336	336	1	8	588	99	96	
57	9	Re5b3	D5b4	324	323	1	8	588	95	96	
58	9	Do5	C5	318	318	1	16	294	99	96	le 
59	9	Re5b3	D5b4	324	323	1	16	294	99	96	
60	9	Do5	C5	318	318	1	8	588	99	96	
61	9	Si4b2	B4b1	312	313	1	8	588	95	96	
62	9	Do5	C5	318	318	1	4	1176	95	96	mut
63	9	Re5b3	D5b4	324	323	1	8	588	95	96	rý
64	9	Re5b3	D5b4	324	323	1	8	588	99	96	ba 
65	8	Mi5	E5	336	336	1	128	37	99	96	
66	9	Re5b3	D5b4	324	323	1	16	294	99	96	
67	9	Do5	C5	318	318	1	16	294	99	96	
68	9	Si4b2	B4b1	312	313	3	32	441	99	96	
69	9	La4	A4	305	305	1	32	147	99	96	
70	9	Si4b2	B4b1	312	313	1	16	294	99	96	
71	9	Re5b3	D5b4	324	323	1	16	294	95	96	
72	11	Do5	C5	318	318	1	16	294	99	96	Þevk_
73	9	Do5	C5	318	318	1	32	147	99	96	
74	9	Si4b2	B4b1	312	313	1	32	147	99	96	
75	9	La4	A4	305	305	2	8	1176	95	96	
76	9	La4	A4	305	305	1	8	588	99	96	i 
77	9	Si4b5	B4b5	309	309	1	8	588	95	96	
78	9	Si4b5	B4b5	309	309	1	8	588	95	96	Ta
79	9	Si4b5	B4b5	309	309	1	8	588	99	96	rab 
80	9	La4	A4	305	305	1	8	588	99	96	
81	9	La4	A4	305	305	1	8	588	99	96	
82	9	Sol4	G4	296	296	1	8	588	95	96	
83	9	Sol4	G4	296	296	1	8	588	99	96	ver 
84	9	La4	A4	305	305	1	16	294	99	96	
85	9	Sol4	G4	296	296	1	16	294	99	96	
86	9	Fa4	F4	287	287	1	8	588	95	96	
87	9	Sol4	G4	296	296	1	16	294	99	96	bez
88	9	Si4b5	B4b5	309	309	1	16	294	99	96	
89	9	La4	A4	305	305	1	8	588	95	96	
90	9	Sol4	G4	296	296	1	8	588	95	96	me 
91	11	Sol4	G4	296	296	1	8	588	99	96	gel  
92	9	Sol4	G4	296	296	1	16	294	99	96	
93	9	Fa4	F4	287	287	1	16	294	99	96	
94	9	Mi4	E4	283	283	1	16	294	99	96	
95	9	Fa4	F4	287	287	1	16	294	99	96	
96	9	Sol4	G4	296	296	1	16	294	99	96	
97	9	Mi4	E4	283	283	1	16	294	99	96	
98	9	Fa4	F4	287	287	3	8	1764	95	96	
