Sýra	Kod	Nota53	NotaAE	Koma53	KomaAE	Pay	Payda	Ms	LNS	VelOn	Söz-1
1	9	Do6	C6	371	371	1	8	385	95	96	SAZ
2	9	Si5b5	B5b5	362	362	1	16	192	95	96	.
3	9	La5	A5	358	358	1	16	192	95	96	.
4	9	La5	A5	358	358	1	16	192	95	96	.
5	9	Sol5	G5	349	349	1	16	192	95	96	.
6	9	Sol5	G5	349	349	1	16	192	95	96	.
7	9	Fa5#4	F5#4	344	344	1	16	192	95	96	.
8	9	Sol5	G5	349	349	2	8	770	95	96	.
9	9	Sol5	G5	349	349	1	4	769	95	96	Ge
10	9	Sol5	G5	349	349	1	8	385	95	96	ce 
11	9	Sol5	G5	349	349	1	4	769	95	96	gün
12	9	Sol5	G5	349	349	1	16	192	99	96	düz 
13	9	Fa5#4	F5#4	344	344	1	16	192	99	96	
14	9	Sol5	G5	349	349	1	16	192	99	96	
15	9	La5	A5	358	358	1	16	192	99	96	
16	9	Sol5	G5	349	349	2	8	770	95	96	
17	9	Si5b5	B5b5	362	362	1	4	769	95	96	hep 
18	9	Si5b5	B5b5	362	362	1	16	192	99	96	ha
19	9	La5	A5	358	358	1	16	192	95	96	
20	9	La5	A5	358	358	1	16	192	99	96	yâ
21	9	Si5b5	B5b5	362	362	1	16	192	99	96	
22	9	La5	A5	358	358	1	16	192	99	96	
23	9	Sol5	G5	349	349	1	16	192	95	96	
24	9	Sol5	G5	349	349	1	16	192	99	96	lin 
25	9	La5	A5	358	358	1	16	192	99	96	
26	9	Sol5	G5	349	349	1	16	192	99	96	
27	11	Fa5#4	F5#4	344	344	1	16	192	99	96	
28	9	Fa5#4	F5#4	344	344	1	4	769	95	96	
29	9	Sol5	G5	349	349	1	4	769	95	96	göz
30	9	Fa5#4	F5#4	344	344	1	8	385	95	96	le
31	9	Sol5	G5	349	349	1	16	192	99	96	rim 
32	9	Fa5#4	F5#4	344	344	1	16	192	99	96	
33	9	Sol5	G5	349	349	1	16	192	99	96	
34	9	Si5b5	B5b5	362	362	1	16	192	99	96	
35	9	La5	A5	358	358	1	8	385	99	96	
36	9	Sol5	G5	349	349	1	8	385	99	96	
37	9	Fa5#4	F5#4	344	344	2	8	770	95	96	
38	9	La5	A5	358	358	1	16	192	99	96	göz
39	9	Sol5	G5	349	349	1	16	192	99	96	
40	9	Fa5#4	F5#4	344	344	1	16	192	99	96	
41	9	Mi5b4	E5b4	332	332	1	16	192	95	96	
42	9	Mi5b4	E5b4	332	332	1	16	192	99	96	le
43	11	Re5	D5	327	327	1	16	192	95	96	
44	9	Re5	D5	327	327	3	4	2307	95	96	rim  
45	9	Sol5	G5	349	349	1	4	769	95	96	Ge
46	9	Sol5	G5	349	349	1	8	385	95	96	ce 
47	9	Sol5	G5	349	349	1	4	769	95	96	gün
48	9	Sol5	G5	349	349	1	16	192	99	96	düz 
49	9	Fa5#4	F5#4	344	344	1	16	192	99	96	
50	9	Sol5	G5	349	349	1	16	192	99	96	
51	9	La5	A5	358	358	1	16	192	99	96	
52	9	Sol5	G5	349	349	2	8	770	95	96	
53	9	Si5b5	B5b5	362	362	1	4	769	95	96	hep 
54	9	Si5b5	B5b5	362	362	1	16	192	99	96	ha
55	9	La5	A5	358	358	1	16	192	95	96	
56	9	La5	A5	358	358	1	16	192	99	96	yâ
57	9	Si5b5	B5b5	362	362	1	16	192	99	96	
58	9	La5	A5	358	358	1	16	192	99	96	
59	9	Sol5	G5	349	349	1	16	192	95	96	
60	9	Sol5	G5	349	349	1	16	192	99	96	lin 
61	9	La5	A5	358	358	1	16	192	99	96	
62	9	Sol5	G5	349	349	1	16	192	99	96	
63	11	Fa5#4	F5#4	344	344	1	16	192	99	96	
64	9	Fa5#4	F5#4	344	344	1	4	769	95	96	
65	9	Sol5	G5	349	349	1	4	769	95	96	göz
66	9	Fa5#4	F5#4	344	344	1	8	385	95	96	le
67	9	Sol5	G5	349	349	1	16	192	99	96	rim 
68	9	Fa5#4	F5#4	344	344	1	16	192	99	96	
69	9	Sol5	G5	349	349	1	16	192	99	96	
70	9	Si5b5	B5b5	362	362	1	16	192	99	96	
71	9	La5	A5	358	358	1	8	385	99	96	
72	9	Sol5	G5	349	349	1	8	385	99	96	
73	9	Fa5#4	F5#4	344	344	2	8	770	95	96	
74	9	La5	A5	358	358	1	16	192	99	96	göz
