Sýra	Kod	Nota53	NotaAE	Koma53	KomaAE	Pay	Payda	Ms	LNS	VelOn	Söz-1
1	9	Sol5	G5	349	349	1	8	385	95	96	ARANAÐME
2	9	Fa5	F5	340	340	1	8	385	95	96	.
3	9	Sol5	G5	349	349	1	8	385	95	96	.
4	9	La5	A5	358	358	1	8	385	95	96	.
5	9	Fa5	F5	340	340	3	16	577	95	96	.
6	9	Mi5b3	E5b4	333	332	1	16	192	95	96	.
7	9	Re5	D5	327	327	3	8	1154	95	96	.
8	9	Re5	D5	327	327	1	8	385	95	96	.
9	9	Mi5b5	E5b5	331	331	1	8	385	95	96	.
10	9	Mi5	E5	336	336	1	8	385	95	96	.
11	9	Fa5	F5	340	340	1	8	385	95	96	.
12	9	Mi5b2	E5b1	334	335	1	8	385	95	96	.
13	9	Fa5	F5	340	340	1	8	385	95	96	.
14	9	Sol5	G5	349	349	1	8	385	95	96	.
15	9	Mi5b5	E5b5	331	331	3	16	577	95	96	.
16	9	Re5	D5	327	327	1	16	192	95	96	.
17	9	Do5	C5	318	318	5	8	1924	95	96	.
18	9	Si4b5	B4b5	309	309	1	8	385	95	96	.
19	9	Re5	D5	327	327	1	4	769	95	96	.
20	9	Si4b5	B4b5	309	309	1	8	385	95	96	.
21	9	La4b5	A4b5	300	300	3	16	577	95	96	.
22	9	Sol4	G4	296	296	1	16	192	95	96	.
23	9	Fa4	F4	287	287	1	8	385	95	96	.
24	9	Sol4	G4	296	296	1	8	385	95	96	.
25	9	La4b5	A4b5	300	300	1	8	385	95	96	.
26	9	Si4b5	B4b5	309	309	1	8	385	95	96	.
27	9	Do5	C5	318	318	1	8	385	95	96	.
28	9	Re5	D5	327	327	1	8	385	95	96	.
29	9	Mi5b5	E5b5	331	331	1	8	385	95	96	.
30	9	Re5	D5	327	327	1	8	385	95	96	.
31	9	Do5	C5	318	318	1	8	385	95	96	.
32	9	Si4b5	B4b5	309	309	1	8	385	95	96	.
33	9	Si4b5	B4b5	309	309	1	8	385	95	96	.
34	9	La4b5	A4b5	300	300	1	8	385	95	96	.
35	8	Si4b5	B4b5	309	309	1	128	24	95	96	.
36	9	La4b5	A4b5	300	300	1	16	192	95	96	.
37	9	Sol4	G4	296	296	1	16	192	95	96	.
38	9	Sol4	G4	296	296	6	8	2308	95	96	.
39	9	Sol5	G5	349	349	1	8	385	95	96	ARANAÐME
40	9	Fa5	F5	340	340	1	8	385	95	96	.
41	9	Sol5	G5	349	349	1	8	385	95	96	.
42	9	La5	A5	358	358	1	8	385	95	96	.
43	9	Fa5	F5	340	340	3	16	577	95	96	.
44	9	Mi5b3	E5b4	333	332	1	16	192	95	96	.
45	9	Re5	D5	327	327	3	8	1154	95	96	.
46	9	Re5	D5	327	327	1	8	385	95	96	.
47	9	Mi5b5	E5b5	331	331	1	8	385	95	96	.
48	9	Mi5	E5	336	336	1	8	385	95	96	.
49	9	Fa5	F5	340	340	1	8	385	95	96	.
50	9	Mi5b2	E5b1	334	335	1	8	385	95	96	.
51	9	Fa5	F5	340	340	1	8	385	95	96	.
52	9	Sol5	G5	349	349	1	8	385	95	96	.
53	9	Mi5b5	E5b5	331	331	3	16	577	95	96	.
54	9	Re5	D5	327	327	1	16	192	95	96	.
55	9	Do5	C5	318	318	5	8	1924	95	96	.
56	9	Si4b5	B4b5	309	309	1	8	385	95	96	.
57	9	Re5	D5	327	327	1	4	769	95	96	.
58	9	Si4b5	B4b5	309	309	1	8	385	95	96	.
59	9	La4b5	A4b5	300	300	3	16	577	95	96	.
60	9	Sol4	G4	296	296	1	16	192	95	96	.
61	9	Fa4	F4	287	287	1	8	385	95	96	.
62	9	Sol4	G4	296	296	1	8	385	95	96	.
63	9	La4b5	A4b5	300	300	1	8	385	95	96	.
64	9	Si4b5	B4b5	309	309	1	8	385	95	96	.
65	9	Do5	C5	318	318	1	8	385	95	96	.
66	9	Re5	D5	327	327	1	8	385	95	96	.
67	9	Mi5b5	E5b5	331	331	1	8	385	95	96	.
68	9	Re5	D5	327	327	1	8	385	95	96	.
69	9	Do5	C5	318	318	1	8	385	95	96	.
70	9	Si4b5	B4b5	309	309	1	8	385	95	96	.
71	9	Si4b5	B4b5	309	309	1	8	385	95	96	.
72	9	La4b5	A4b5	300	300	1	8	385	95	96	.
73	8	Si4b5	B4b5	309	309	1	128	24	95	96	.
74	9	La4b5	A4b5	300	300	1	16	192	95	96	.
75	9	Sol4	G4	296	296	1	16	192	95	96	.
76	9	Sol4	G4	296	296	3	8	1154	95	96	.
77	9	Sol5	G5	349	349	3	8	1154	95	96	.
78	9	Fa5	F5	340	340	1	4	769	99	96	Ey 
79	9	Sol5	G5	349	349	1	8	385	95	96	
80	9	Sol5	G5	349	349	1	4	769	99	96	mut
81	9	La5b2	A5b1	356	357	1	8	385	95	96	
82	10	Si5b5	B5b5	362	362	7	64	337	99	96	rýb_
83	8	Do6	C6	371	371	1	64	48	99	96	
84	9	Si5b5	B5b5	362	362	1	8	385	99	96	
85	9	La5b2	A5b1	356	357	1	8	385	95	96	
86	9	Sol5	G5	349	349	1	8	385	95	96	ý 
87	9	Fa5	F5	340	340	1	8	385	95	96	
88	9	Mi5b3	E5b4	333	332	1	8	385	95	96	
89	9	Fa5	F5	340	340	1	8	385	99	96	zevk_
90	9	Mi5b3	E5b4	333	332	1	8	385	99	96	
91	9	Re5	D5	327	327	1	8	385	95	96	
92	9	Mi5b3	E5b4	333	332	1	4	769	95	96	â
93	9	Fa5	F5	340	340	1	8	385	95	96	þi
94	10	Sol5	G5	349	349	7	64	337	99	96	nâ  
95	8	La5	A5	358	358	1	64	48	99	96	
96	9	Sol5	G5	349	349	1	8	385	99	96	
97	9	Fa5	F5	340	340	1	8	385	99	96	
98	9	Mi5b3	E5b4	333	332	3	16	577	99	96	
99	9	Re5	D5	327	327	1	16	192	99	96	
100	9	Do5	C5	318	318	1	8	385	95	96	
101	9	Fa5	F5	340	340	1	4	769	99	96	Ey 
102	9	Sol5	G5	349	349	1	8	385	95	96	
103	9	Sol5	G5	349	349	1	4	769	99	96	mut
104	9	La5b2	A5b1	356	357	1	8	385	95	96	
105	10	Si5b5	B5b5	362	362	7	64	337	99	96	rýb_
106	8	Do6	C6	371	371	1	64	48	99	96	
107	9	Si5b5	B5b5	362	362	1	8	385	99	96	
108	9	La5b2	A5b1	356	357	1	8	385	95	96	
109	9	Sol5	G5	349	349	1	8	385	95	96	ý 
110	9	Fa5	F5	340	340	1	8	385	95	96	
111	9	Mi5b3	E5b4	333	332	1	8	385	95	96	
112	9	Fa5	F5	340	340	1	8	385	99	96	zevk_
113	9	Mi5b3	E5b4	333	332	1	8	385	99	96	
114	9	Re5	D5	327	327	1	8	385	95	96	
115	9	Mi5b3	E5b4	333	332	1	4	769	95	96	â
116	9	Fa5	F5	340	340	1	8	385	95	96	þi
117	9	Sol5	G5	349	349	6	8	2308	95	96	nâ  
118	9	Sol5	G5	349	349	1	4	769	99	96	Bir 
119	9	Fa5	F5	340	340	1	8	385	95	96	
120	9	Fa5	F5	340	340	1	4	769	95	96	þar
121	9	Mi5b5	E5b5	331	331	1	8	385	95	96	ký 
122	10	Mi5b5	E5b5	331	331	7	64	337	99	96	yap
123	8	Fa5	F5	340	340	1	64	48	99	96	
124	9	Mi5b5	E5b5	331	331	1	8	385	99	96	
125	9	Re5	D5	327	327	1	8	385	99	96	
126	10	Re5	D5	327	327	7	64	337	99	96	
127	8	Mi5b5	E5b5	331	331	1	64	48	99	96	
128	9	Re5	D5	327	327	1	8	385	99	96	
129	9	Do5	C5	318	318	1	8	385	95	96	
130	9	Si4b5	B4b5	309	309	1	8	385	99	96	tým 
131	9	Do5	C5	318	318	1	8	385	99	96	
132	9	Re5	D5	327	327	1	8	385	95	96	
133	9	Sol5	G5	349	349	1	8	385	99	96	ben 
134	9	Fa5	F5	340	340	1	8	385	95	96	
135	9	Mi5b5	E5b5	331	331	1	8	385	95	96	sa
136	9	Re5	D5	327	327	1	8	385	99	96	na  
137	9	Do5	C5	318	318	1	8	385	99	96	
138	8	Mi5b5	E5b5	331	331	1	128	24	99	96	
139	9	Re5	D5	327	327	1	16	192	99	96	
140	11	Do5	C5	318	318	1	16	192	99	96	
141	9	Do5	C5	318	318	3	8	1154	95	96	
142	9	Do5	C5	318	318	1	8	385	99	96	Çal 
143	9	Re5	D5	327	327	1	8	385	99	96	
144	9	Si4b5	B4b5	309	309	1	8	385	95	96	
145	9	La4b5	A4b5	300	300	3	16	577	99	96	söy
146	9	Sol4	G4	296	296	1	16	192	95	96	
147	9	Fa4	F4	287	287	1	8	385	95	96	le 
148	9	Sol4	G4	296	296	1	8	385	99	96	eð
149	9	La4b5	A4b5	300	300	1	8	385	99	96	
150	9	Si4b5	B4b5	309	309	1	8	385	99	96	
151	9	Do5	C5	318	318	1	8	385	99	96	
152	9	Re5	D5	327	327	1	8	385	99	96	
153	9	Mi5b5	E5b5	331	331	1	8	385	95	96	
154	9	Re5	D5	327	327	1	8	385	99	96	len 
155	9	Do5	C5	318	318	1	8	385	99	96	
156	9	Si4b5	B4b5	309	309	1	8	385	95	96	
157	9	Si4b5	B4b5	309	309	1	8	385	99	96	dâ
158	9	La4b5	A4b5	300	300	1	8	385	95	96	
159	9	La4b5	A4b5	300	300	1	16	192	99	96	i
160	11	Sol4	G4	296	296	1	16	192	95	96	
161	9	Sol4	G4	296	296	6	8	2308	95	96	mâ  
162	9	Sol5	G5	349	349	1	4	769	99	96	Bir 
163	9	Fa5	F5	340	340	1	8	385	95	96	
164	9	Fa5	F5	340	340	1	4	769	95	96	þar
165	9	Mi5b5	E5b5	331	331	1	8	385	95	96	ký 
166	10	Mi5b5	E5b5	331	331	7	64	337	99	96	yap
167	8	Fa5	F5	340	340	1	64	48	99	96	
168	9	Mi5b5	E5b5	331	331	1	8	385	99	96	
169	9	Re5	D5	327	327	1	8	385	99	96	
170	10	Re5	D5	327	327	7	64	337	99	96	
171	8	Mi5b5	E5b5	331	331	1	64	48	99	96	
172	9	Re5	D5	327	327	1	8	385	99	96	
173	9	Do5	C5	318	318	1	8	385	95	96	
174	9	Si4b5	B4b5	309	309	1	8	385	99	96	tým 
175	9	Do5	C5	318	318	1	8	385	99	96	
176	9	Re5	D5	327	327	1	8	385	95	96	
177	9	Sol5	G5	349	349	1	8	385	99	96	ben 
178	9	Fa5	F5	340	340	1	8	385	95	96	
179	9	Mi5b5	E5b5	331	331	1	8	385	95	96	sa
180	9	Re5	D5	327	327	1	8	385	99	96	na  
181	9	Do5	C5	318	318	1	8	385	99	96	
182	8	Mi5b5	E5b5	331	331	1	128	24	99	96	
183	9	Re5	D5	327	327	1	16	192	99	96	
184	11	Do5	C5	318	318	1	16	192	99	96	
185	9	Do5	C5	318	318	3	8	1154	95	96	
186	9	Do5	C5	318	318	1	8	385	99	96	Çal 
187	9	Re5	D5	327	327	1	8	385	99	96	
188	9	Si4b5	B4b5	309	309	1	8	385	95	96	
189	9	La4b5	A4b5	300	300	3	16	577	99	96	söy
190	9	Sol4	G4	296	296	1	16	192	95	96	
191	9	Fa4	F4	287	287	1	8	385	95	96	le 
192	9	Sol4	G4	296	296	1	8	385	99	96	eð
193	9	La4b5	A4b5	300	300	1	8	385	99	96	
194	9	Si4b5	B4b5	309	309	1	8	385	99	96	
195	9	Do5	C5	318	318	1	8	385	99	96	
196	9	Re5	D5	327	327	1	8	385	99	96	
197	9	Mi5b5	E5b5	331	331	1	8	385	95	96	
198	9	Re5	D5	327	327	1	8	385	99	96	len 
199	9	Do5	C5	318	318	1	8	385	99	96	
200	9	Si4b5	B4b5	309	309	1	8	385	95	96	
201	9	Si4b5	B4b5	309	309	1	8	385	99	96	dâ
202	9	La4b5	A4b5	300	300	1	8	385	95	96	
203	9	La4b5	A4b5	300	300	1	16	192	99	96	i
204	11	Sol4	G4	296	296	1	16	192	95	96	
205	9	Sol4	G4	296	296	3	8	1154	95	96	mâ  
206	9	Do6	C6	371	371	3	8	1154	95	96	SAZ
207	9	Do6	C6	371	371	3	8	1154	95	96	Ref
208	9	Si5b1	B5b1	366	366	1	4	769	95	96	târ_
209	9	La5b4	A5b4	354	354	1	8	385	95	96	ý 
210	9	Sol5	G5	349	349	3	8	1154	99	96	tarz_
211	9	Fa5#4	F5#4	344	344	3	8	1154	95	96	
