Sýra	Kod	Nota53	NotaAE	Koma53	KomaAE	Pay	Payda	Ms	LNS	VelOn	Söz-1
1	9	Sol5	G5	349	349	1	8	455	99	96	Ey 
2	9	La5	A5	358	358	1	8	455	99	96	
3	9	La5	A5	358	358	1	4	909	95	96	
4	9	La5	A5	358	358	3	8	1364	95	96	ni
5	9	Si5b5	B5b5	362	362	1	4	909	99	96	hâl_
6	9	Si5b5	B5b5	362	362	1	16	227	99	96	
7	9	La5	A5	358	358	1	16	227	99	96	
8	9	Sol5	G5	349	349	3	16	682	99	96	
9	9	Fa5#4	F5#4	344	344	1	16	227	99	96	
10	9	Sol5	G5	349	349	1	8	455	99	96	
11	9	La5	A5	358	358	1	8	455	95	96	
12	9	Sol5	G5	349	349	1	8	455	99	96	i 
13	9	La5	A5	358	358	3	8	1364	99	96	
14	9	La5	A5	358	358	3	32	341	99	96	
15	9	Si5b5	B5b5	362	362	1	32	114	99	96	
16	9	La5	A5	358	358	1	16	227	99	96	
17	9	Sol5	G5	349	349	1	16	227	99	96	
18	9	Fa5	F5	340	340	3	32	341	99	96	
19	9	Mi5b1	E5b1	335	335	1	32	114	99	96	
20	9	Re5	D5	327	327	1	8	455	99	96	
21	9	La5	A5	358	358	1	2	1818	95	96	
22	9	Sol5	G5	349	349	3	16	682	99	96	iþ
23	9	Sol5	G5	349	349	1	16	227	95	96	
24	9	La5	A5	358	358	3	8	1364	99	96	ve 
25	9	Do6	C6	371	371	1	8	455	95	96	
26	9	Si5b5	B5b5	362	362	3	16	682	99	96	bir 
27	9	La5	A5	358	358	1	16	227	99	96	
28	9	Sol5	G5	349	349	1	8	455	99	96	
29	9	La5	A5	358	358	1	8	455	99	96	
30	9	Sol5	G5	349	349	1	4	909	99	96	
31	9	Fa5	F5	340	340	1	4	909	95	96	
32	9	Do6	C6	371	371	3	16	682	99	96	nev
33	9	Si5b5	B5b5	362	362	1	16	227	99	96	
34	9	Si5b5	B5b5	362	362	3	16	682	99	96	
35	9	La5	A5	358	358	1	16	227	99	96	
36	9	La5	A5	358	358	3	16	682	99	96	
37	9	Sol5	G5	349	349	1	16	227	99	96	
38	9	Sol5	G5	349	349	3	16	682	99	96	
39	9	Fa5	F5	340	340	1	16	227	99	96	
40	9	Fa5	F5	340	340	3	16	682	99	96	
41	9	Mi5b1	E5b1	335	335	1	16	227	99	96	
42	9	Mi5b1	E5b1	335	335	3	16	682	99	96	
43	9	Re5b3	D5b4	324	323	1	16	227	95	96	
44	9	Re5b3	D5b4	324	323	3	16	682	99	96	res 
45	9	Do5	C5	318	318	1	16	227	99	96	
46	9	Do5	C5	318	318	1	8	455	99	96	
47	9	Si4b1	B4b1	313	313	1	8	455	99	96	
48	9	Do5	C5	318	318	1	8	455	95	96	
49	9	Re5b3	D5b4	324	323	1	16	227	99	96	fi
50	9	Mi5b1	E5b1	335	335	1	16	227	95	96	
51	9	Re5b3	D5b4	324	323	3	16	682	99	96	dâ
52	9	Do5	C5	318	318	1	16	227	99	96	
53	9	Si4b1	B4b1	313	313	1	8	455	99	96	
54	9	Do5	C5	318	318	1	8	455	99	96	
55	9	Si4b1	B4b1	313	313	1	8	455	99	96	
56	9	Re5b3	D5b4	324	323	1	8	455	99	96	
57	9	Do5	C5	318	318	2	4	1818	95	96	
58	9	Do5	C5	318	318	1	8	455	99	96	ným
59	9	Re5b3	D5b4	324	323	1	8	455	99	96	
60	9	Mi5b1	E5b1	335	335	1	8	455	99	96	
61	9	Fa5	F5	340	340	1	8	455	99	96	
62	9	Sol5	G5	349	349	1	8	455	99	96	
63	9	La5	A5	358	358	1	8	455	99	96	
64	9	Sol5	G5	349	349	1	8	455	99	96	
65	9	Fa5	F5	340	340	1	8	455	99	96	
