Sýra	Kod	Nota53	NotaAE	Koma53	KomaAE	Pay	Payda	Ms	LNS	VelOn	Söz-1
1	9			-1	-1	1	4	500	95	0	
2	9	Re5	D5	327	327	1	8	250	95	96	ARANAÐME
3	9	Mi5	E5	336	336	1	4	500	95	96	.
4	9	Mi5	E5	336	336	1	4	500	95	96	.
5	9	Mi5	E5	336	336	1	4	500	95	96	.
6	9	Re5	D5	327	327	1	8	250	95	96	.
7	9	Re5	D5	327	327	1	8	250	95	96	.
8	9	Sol5	G5	349	349	1	8	250	95	96	.
9	9	Fa5#3	F5#4	343	344	1	8	250	95	96	.
10	9	Sol5	G5	349	349	1	8	250	95	96	.
11	9	La5	A5	358	358	1	8	250	95	96	.
12	9	Fa5#3	F5#4	343	344	1	8	250	95	96	.
13	9	Sol5	G5	349	349	1	8	250	95	96	.
14	9	Mi5	E5	336	336	1	4	500	95	96	.
15	9	Re5	D5	327	327	1	8	250	95	96	.
16	9	Re5	D5	327	327	1	4	500	95	96	.
17	9	Re5	D5	327	327	1	4	500	95	96	.
18	9	Do5	C5	318	318	1	8	250	95	96	.
19	9	Re5	D5	327	327	1	4	500	95	96	.
20	9	Mi5	E5	336	336	1	4	500	95	96	.
21	9	Re5	D5	327	327	1	8	250	95	96	.
22	9	Re5	D5	327	327	1	4	500	95	96	.
23	9	Do5	C5	318	318	1	8	250	95	96	.
24	9	Re5	D5	327	327	1	8	250	95	96	.
25	9	Si4b2	B4b1	312	313	1	8	250	95	96	.
26	9	Do5	C5	318	318	1	8	250	95	96	.
27	9	Si4b2	B4b1	312	313	1	8	250	95	96	.
28	9	Re5	D5	327	327	3	8	750	95	96	.
29	9	Re5	D5	327	327	1	8	250	95	96	.
30	9	Mi5	E5	336	336	1	8	250	95	96	.
31	9	Do5	C5	318	318	1	8	250	95	96	.
32	9	Re5	D5	327	327	1	8	250	95	96	.
33	9	Si4b2	B4b1	312	313	1	8	250	95	96	.
34	9	Do5	C5	318	318	1	8	250	95	96	.
