Sýra	Kod	Nota53	NotaAE	Koma53	KomaAE	Pay	Payda	Ms	LNS	VelOn	Söz-1
1	9	Mi5#4	E5#4	340	340	1	16	179	95	96	ARANAÐME
2	9	Fa5#4	F5#4	344	344	1	16	179	95	96	.
3	9	Sol5	G5	349	349	1	16	179	95	96	.
4	9	La5	A5	358	358	1	16	179	95	96	.
5	9	Fa5#4	F5#4	344	344	1	16	179	95	96	.
6	9	Sol5	G5	349	349	1	16	179	95	96	.
7	9	Mi5#4	E5#4	340	340	1	16	179	95	96	.
8	9	Fa5#4	F5#4	344	344	1	16	179	95	96	.
9	9	Re5	D5	327	327	1	16	179	95	96	.
10	9	Mi5	E5	336	336	1	16	179	95	96	.
11	9	Do5#4	C5#4	322	322	1	16	179	95	96	.
12	9	Re5	D5	327	327	1	16	179	95	96	.
13	9	Si4b1	B4b1	313	313	1	16	179	95	96	.
14	9	Do5#4	C5#4	322	322	1	16	179	95	96	.
15	9	La4	A4	305	305	1	16	179	95	96	.
16	9	Si4b1	B4b1	313	313	1	16	179	95	96	.
17	9	La4	A4	305	305	1	16	179	95	96	.
18	9	Sol4	G4	296	296	1	16	179	95	96	.
19	9	Fa4#4	F4#4	291	291	1	16	179	95	96	.
20	9	Sol4	G4	296	296	1	16	179	95	96	.
21	9	La4	A4	305	305	1	16	179	95	96	.
22	9	Si4b1	B4b1	313	313	1	16	179	95	96	.
23	9	Do5#4	C5#4	322	322	1	16	179	95	96	.
24	9	Re5	D5	327	327	1	16	179	95	96	.
25	9	Mi5#4	E5#4	340	340	1	16	179	95	96	.
26	9	Fa5#4	F5#4	344	344	1	16	179	95	96	.
27	9	Sol5	G5	349	349	1	16	179	95	96	.
28	9	Fa5#4	F5#4	344	344	1	16	179	95	96	.
29	9	Mi5#4	E5#4	340	340	1	16	179	95	96	.
30	9	Sol5	G5	349	349	1	16	179	95	96	.
31	9	Fa5#4	F5#4	344	344	3	8	1071	95	96	.
32	9	Mi5#4	E5#4	340	340	1	16	179	95	96	ARANAÐME
33	9	Fa5#4	F5#4	344	344	1	16	179	95	96	.
34	9	Sol5	G5	349	349	1	16	179	95	96	.
35	9	La5	A5	358	358	1	16	179	95	96	.
36	9	Fa5#4	F5#4	344	344	1	16	179	95	96	.
37	9	Sol5	G5	349	349	1	16	179	95	96	.
38	9	Mi5#4	E5#4	340	340	1	16	179	95	96	.
39	9	Fa5#4	F5#4	344	344	1	16	179	95	96	.
40	9	Re5	D5	327	327	1	16	179	95	96	.
41	9	Mi5	E5	336	336	1	16	179	95	96	.
42	9	Do5#4	C5#4	322	322	1	16	179	95	96	.
43	9	Re5	D5	327	327	1	16	179	95	96	.
44	9	Si4b1	B4b1	313	313	1	16	179	95	96	.
45	9	Do5#4	C5#4	322	322	1	16	179	95	96	.
46	9	La4	A4	305	305	1	16	179	95	96	.
47	9	Si4b1	B4b1	313	313	1	16	179	95	96	.
48	9	La4	A4	305	305	1	16	179	95	96	.
49	9	Sol4	G4	296	296	1	16	179	95	96	.
50	9	Fa4#4	F4#4	291	291	1	16	179	95	96	.
51	9	Sol4	G4	296	296	1	16	179	95	96	.
52	9	La4	A4	305	305	1	16	179	95	96	.
53	9	Si4b1	B4b1	313	313	1	16	179	95	96	.
54	9	Do5	C5	318	318	1	8	357	95	96	.
55	9	Si4b1	B4b1	313	313	1	16	179	95	96	.
56	9	La4	A4	305	305	1	16	179	95	96	.
57	9	La4	A4	305	305	1	16	179	95	96	.
58	9	Sol4	G4	296	296	1	16	179	95	96	.
59	9	Sol4	G4	296	296	1	16	179	95	96	.
60	11	Fa4#4	F4#4	291	291	1	16	179	95	96	.
61	9	Fa4#4	F4#4	291	291	3	8	1071	95	96	.
62	1	Fa5#4	F5#4	344	344	1	4	714	95	96	.
63	9	Fa5#4	F5#4	344	344	1	8	357	95	96	At
64	9	Fa5#4	F5#4	344	344	1	8	357	95	96	la
65	9	Fa5#4	F5#4	344	344	1	4	714	95	96	dým 
66	9	La5	A5	358	358	1	4	714	99	96	bah
67	9	Sol5	G5	349	349	1	8	357	99	96	
68	9	La5	A5	358	358	1	8	357	99	96	
69	9	Sol5	G5	349	349	1	8	357	95	96	
70	9	Fa5#4	F5#4	344	344	1	8	357	95	96	çe
71	9	Sol5	G5	349	349	1	8	357	95	96	ne 
72	9	Fa5#4	F5#4	344	344	1	4	714	95	96	gir
73	9	Mi5#4	E5#4	340	340	1	4	714	95	96	dim 
74	9	Fa5#4	F5#4	344	344	1	16	179	99	96	a
75	9	Mi5#4	E5#4	340	340	1	16	179	95	96	
76	9	Re5	D5	327	327	1	4	714	95	96	man 
77	9	Re5	D5	327	327	1	8	357	95	96	gül
78	9	Mi5	E5	336	336	1	8	357	95	96	le
79	9	Re5	D5	327	327	1	4	714	95	96	ri 
80	9	Fa5#4	F5#4	344	344	3	8	1071	95	96	fin
81	9	Fa5#4	F5#4	344	344	1	8	357	99	96	can 
82	9	Sol5	G5	349	349	1	8	357	99	96	
83	9	La5	A5	358	358	1	8	357	95	96	
84	9	Si5b1	B5b1	366	366	1	8	357	95	96	gi
85	9	La5	A5	358	358	1	8	357	95	96	bi 
86	9	Sol5	G5	349	349	1	16	179	99	96	a
87	9	Fa5#4	F5#4	344	344	1	16	179	95	96	
88	9	La5	A5	358	358	1	8	357	99	96	man 
89	9	Sol5	G5	349	349	1	8	357	95	96	
90	9	Sol5	G5	349	349	1	16	179	99	96	a
91	9	Fa5#4	F5#4	344	344	1	16	179	95	96	
92	9	Fa5#4	F5#4	344	344	3	8	1071	95	96	man  
93	9	Fa5#4	F5#4	344	344	1	16	179	95	96	SAZ
94	9	Sol5	G5	349	349	1	16	179	95	96	.
95	9	Fa5#4	F5#4	344	344	1	16	179	95	96	.
96	9	Mi5#4	E5#4	340	340	1	16	179	95	96	.
97	9	Re5	D5	327	327	1	16	179	95	96	.
98	9	Mi5#4	E5#4	340	340	1	16	179	95	96	.
99	9	Fa5#4	F5#4	344	344	1	4	714	95	96	.
100	9	Mi5#4	E5#4	340	340	1	16	179	95	96	.
101	9	Sol5	G5	349	349	1	16	179	95	96	.
102	1	Fa5#4	F5#4	344	344	1	4	714	95	96	.
103	9	Fa5#4	F5#4	344	344	1	8	357	95	96	At
104	9	Fa5#4	F5#4	344	344	1	8	357	95	96	la
105	9	Fa5#4	F5#4	344	344	1	4	714	95	96	dým 
106	9	La5	A5	358	358	1	4	714	99	96	bah
107	9	Sol5	G5	349	349	1	8	357	99	96	
108	9	La5	A5	358	358	1	8	357	99	96	
109	9	Sol5	G5	349	349	1	8	357	95	96	
110	9	Fa5#4	F5#4	344	344	1	8	357	95	96	çe
111	9	Sol5	G5	349	349	1	8	357	95	96	ne 
112	9	Fa5#4	F5#4	344	344	1	4	714	95	96	gir
113	9	Mi5#4	E5#4	340	340	1	4	714	95	96	dim 
114	9	Fa5#4	F5#4	344	344	1	16	179	99	96	a
115	9	Mi5#4	E5#4	340	340	1	16	179	95	96	
116	9	Re5	D5	327	327	1	4	714	95	96	man 
117	9	Re5	D5	327	327	1	8	357	95	96	gül
118	9	Mi5	E5	336	336	1	8	357	95	96	le
119	9	Re5	D5	327	327	1	4	714	95	96	ri 
120	9	Fa5#4	F5#4	344	344	3	8	1071	95	96	fin
121	9	Fa5#4	F5#4	344	344	1	8	357	99	96	can 
122	9	Sol5	G5	349	349	1	8	357	99	96	
123	9	La5	A5	358	358	1	8	357	95	96	
