Sýra	Kod	Nota53	NotaAE	Koma53	KomaAE	Pay	Payda	Ms	LNS	VelOn	Söz-1
1	9			-1	-1	1	4	1053	100	0	
2	9	Re5#4	D5#4	331	331	1	2	2105	95	96	Vech_
3	9	Mi5	E5	336	336	1	4	1053	95	96	i 
4	9	Sol5#4	G#4	353	353	1	8	526	99	96	Þeh
5	9	Fa5	F5	340	340	1	4	1053	99	96	
6	9	Mi5	E5	336	336	1	8	526	95	96	
7	9	Fa5	F5	340	340	3	16	789	99	96	nâ
8	9	Mi5	E5	336	336	1	16	263	99	96	
9	9	Re5#4	D5#4	331	331	1	8	526	99	96	
10	9	Mi5	E5	336	336	1	8	526	99	96	
11	9	Re5#4	D5#4	331	331	1	4	1053	95	96	
12	9	Mi5	E5	336	336	1	8	526	99	96	zý 
13	9	Fa5	F5	340	340	1	8	526	99	96	
14	9	Mi5	E5	336	336	1	4	1053	95	96	
15	9	Fa5	F5	340	340	1	4	1053	95	96	te
16	9	La5	A5	358	358	3	16	789	99	96	mâ
17	9	Sol5#4	G#4	353	353	1	16	263	99	96	
18	9	Fa5	F5	340	340	1	8	526	99	96	
19	9	Sol5#4	G#4	353	353	1	8	526	95	96	
20	9	Si5	B5	367	367	1	16	263	99	96	þâ 
21	9	La5	A5	358	358	1	16	263	99	96	
22	9	La5	A5	358	358	1	16	263	99	96	
23	9	Sol5#4	G#4	353	353	1	16	263	99	96	
24	9	La5	A5	358	358	2	4	2106	95	96	
25	9	Mi5	E5	336	336	1	8	526	99	96	ey
26	9	Fa5	F5	340	340	1	8	526	99	96	
27	9	Mi5	E5	336	336	1	4	1053	95	96	
28	9	Re5	D5	327	327	1	4	1053	95	96	le
29	9	Fa5	F5	340	340	3	16	789	99	96	yen 
30	9	Mi5	E5	336	336	1	16	263	99	96	
31	9	Re5	D5	327	327	1	8	526	99	96	
32	9	Do5#4	C5#4	322	322	1	8	526	95	96	
33	9	Re5	D5	327	327	6	8	3158	95	96	üf
34	9	La5	A5	358	358	3	16	789	99	96	tâ
35	9	Sol5#4	G#4	353	353	1	16	263	99	96	
36	9	Fa5	F5	340	340	1	4	1053	95	96	
37	9	Sol5#4	G#4	353	353	1	4	1053	95	96	de
38	9	La5	A5	358	358	1	4	1053	99	96	ler  
39	9	Sol5#4	G#4	353	353	1	8	526	99	96	
40	9	Si5	B5	367	367	1	8	526	99	96	
41	9	La5	A5	358	358	3	4	3158	95	96	
42	9	Sol5	G5	349	349	1	8	526	99	96	Bir 
43	9	La5	A5	358	358	1	8	526	99	96	
44	9	Sol5	G5	349	349	1	4	1053	95	96	
45	9	La5	A5	358	358	1	4	1053	95	96	da
46	9	La5	A5	358	358	1	8	526	99	96	ha 
47	9	Do6	C6	371	371	1	8	526	99	96	
48	9	Si5	B5	367	367	1	8	526	99	96	
49	9	La5	A5	358	358	1	8	526	95	96	
50	9	La5	A5	358	358	3	16	789	99	96	ol 
51	9	Sol5	G5	349	349	1	16	263	99	96	
52	9	Fa5#3	F5#4	343	344	1	8	526	99	96	
53	9	Mi5#3	E5#4	339	340	1	8	526	99	96	
54	9	Fa5#3	F5#4	343	344	1	4	1053	95	96	
55	9	Mi5	E5	336	336	1	8	526	99	96	dil
56	9	Fa5#3	F5#4	343	344	1	8	526	99	96	
57	9	Mi5	E5	336	336	1	4	1053	95	96	
58	9	Fa5#3	F5#4	343	344	1	4	1053	99	96	be
59	9	Sol5	G5	349	349	1	4	1053	95	96	
60	9	La5	A5	358	358	1	8	526	99	96	ri 
61	9	Sol5	G5	349	349	1	8	526	95	96	
62	9	Fa5	F5	340	340	3	16	789	99	96	gör
63	9	Mi5	E5	336	336	1	16	263	99	96	
64	9	Re5	D5	327	327	2	4	2106	95	96	
65	9	Sol5	G5	349	349	1	4	1053	99	96	mek 
66	9	Fa5	F5	340	340	1	4	1053	95	96	
67	9	Mi5	E5	336	336	1	8	526	99	96	i
68	9	Fa5	F5	340	340	1	8	526	95	96	
69	9	Mi5	E5	336	336	1	8	526	99	96	çin 
70	23	Re5	D5	327	327	1	4	1053	99	96	
71	9	Fa5	F5	340	340	1	8	526	95	96	
72	9	Mi5	E5	336	336	1	8	526	99	96	has
73	9	Re5	D5	327	327	1	8	526	99	96	
74	9	Do5#3	C5#4	321	322	1	8	526	99	96	
75	9	Si4b4	B4b4	310	310	1	8	526	99	96	
76	9	La4	A4	305	305	1	4	1053	95	96	
77	9	Do5#3	C5#4	321	322	1	4	1053	99	96	ret 
78	9	Re5	D5	327	327	1	8	526	99	96	
79	9	Mi5b4	E5b4	332	332	1	8	526	95	96	
80	9	Re5	D5	327	327	1	8	526	99	96	çe
81	9	Do5#3	C5#4	321	322	1	8	526	95	96	
82	9	Do5#3	C5#4	321	322	1	8	526	99	96	ker  
83	9	Si4b4	B4b4	310	310	1	8	526	99	96	
84	9	Si4b4	B4b4	310	310	1	8	526	99	96	
85	12	La4	A4	305	305	1	8	526	99	96	
86	9	La4	A4	305	305	4	8	2105	95	96	
