Sýra	Kod	Nota53	NotaAE	Koma53	KomaAE	Pay	Payda	Ms	LNS	VelOn	Söz-1
1	9	Sol5	G5	349	349	1	4	1250	95	96	Gör
2	9	Sol5	G5	349	349	1	8	625	95	96	düm 
3	9	Fa5#3	F5#4	343	344	1	16	312	99	96	â
4	8	Si5b2	B5b1	365	366	1	128	39	99	96	
5	9	Sol5	G5	349	349	1	16	312	99	96	
6	9	La5	A5	358	358	1	16	312	99	96	
7	11	Sol5	G5	349	349	1	16	312	95	96	
8	9	Sol5	G5	349	349	3	8	1875	95	96	gâz 
9	11	Re5	D5	327	327	1	8	625	99	96	ey
10	9	Re5	D5	327	327	1	8	625	95	96	
11	9	Mi5	E5	336	336	1	8	625	95	96	li
12	9	Re5	D5	327	327	1	16	312	99	96	yor 
13	9	Do5	C5	318	318	1	16	312	99	96	
14	9	Do5	C5	318	318	1	16	312	99	96	
15	9	Si4b2	B4b1	312	313	1	16	312	95	96	
16	9	Do5	C5	318	318	3	8	1875	95	96	bir 
17	9	Re5	D5	327	327	1	8	625	99	96	Kür
18	9	Sol5	G5	349	349	1	8	625	95	96	
19	9	Sol5	G5	349	349	1	8	625	95	96	dî 
20	9	Sol5	G5	349	349	1	4	1250	95	96	Ger
21	9	La5	A5	358	358	1	8	625	99	96	dâ
22	9	Si5b2	B5b1	365	366	1	8	625	99	96	
23	9	Sol5	G5	349	349	1	8	625	95	96	
24	9	La5	A5	358	358	1	16	312	99	96	ni
25	9	Do6	C6	371	371	1	16	312	99	96	
26	9	Si5b2	B5b1	365	366	1	8	625	95	96	
27	9	La5	A5	358	358	1	16	312	99	96	ye
28	9	Si5b2	B5b1	365	366	1	16	312	95	96	
29	9	La5	A5	358	358	1	16	312	99	96	den  
30	9	Sol5	G5	349	349	1	16	312	99	96	
31	9	Sol5	G5	349	349	1	16	312	99	96	
32	9	Fa5#3	F5#4	343	344	1	16	312	99	96	
33	9	Sol5	G5	349	349	3	8	1875	95	96	
34	9	Sol5	G5	349	349	1	4	1250	95	96	Raks_
35	8	La5	A5	358	358	1	128	39	95	96	
36	9	Sol5	G5	349	349	1	16	312	99	96	e
37	9	Fa5#3	F5#4	343	344	1	16	312	95	96	
38	9	La5	A5	358	358	1	8	625	99	96	der 
39	9	Sol5	G5	349	349	1	16	312	99	96	
40	9	Fa5#3	F5#4	343	344	1	16	312	95	96	
41	9	Sol5	G5	349	349	1	16	312	99	96	þevk_
42	9	Fa5#3	F5#4	343	344	1	16	312	99	96	
43	9	Mi5	E5	336	336	2	8	1250	95	96	
44	9	Mi5	E5	336	336	1	4	1250	95	96	i 
45	9	Mi5b1	E5b1	335	335	1	8	625	95	96	sa
46	9	Re5	D5	327	327	1	8	625	99	96	dâ
47	9	Mi5b3	E5b4	333	332	1	8	625	95	96	
48	9	Sol5	G5	349	349	1	16	312	99	96	sýy
49	9	Fa5#3	F5#4	343	344	1	16	312	99	96	
50	9	Mi5b3	E5b4	333	332	1	16	312	99	96	
51	9	Re5	D5	327	327	1	16	312	99	96	
52	9	Do5	C5	318	318	1	8	625	95	96	
53	9	Do5	C5	318	318	1	4	1250	95	96	le 
54	9	Do5	C5	318	318	1	8	625	95	96	bü
55	9	Do5	C5	318	318	1	16	312	99	96	tün 
56	9	Si4b2	B4b1	312	313	1	8	625	99	96	
57	9	La4	A4	305	305	1	16	312	95	96	
58	9	Re5	D5	327	327	1	16	312	99	96	sahn_
59	9	Do5	C5	318	318	1	16	312	99	96	
60	9	Si4b2	B4b1	312	313	1	16	312	99	96	
61	9	La4	A4	305	305	1	16	312	99	96	
62	9	Sol4	G4	296	296	1	8	625	95	96	
63	9	Si4b5	B4b5	309	309	1	4	1250	95	96	ý 
64	8	Do5	C5	318	318	1	128	39	95	96	
65	9	Si4b5	B4b5	309	309	1	16	312	99	96	çe
66	9	La4	A4	305	305	1	16	312	95	96	
67	9	Sol4	G4	296	296	1	16	312	99	96	men  
68	9	La4	A4	305	305	1	16	312	99	96	
69	10	Si4b5	B4b5	309	309	7	128	273	99	96	
70	8	Do5	C5	318	318	1	128	39	99	96	
71	9	Si4b5	B4b5	309	309	1	32	156	99	96	
72	11	La4	A4	305	305	1	32	156	99	96	
73	9	La4	A4	305	305	3	8	1875	95	96	
