Sýra	Kod	Nota53	NotaAE	Koma53	KomaAE	Pay	Payda	Ms	LNS	VelOn	Söz-1
1	9	Sol4	G4	296	296	1	8	417	95	96	ARANAÐME
2	9	Sol5	G5	349	349	1	4	833	95	96	.
3	9	Re5	D5	327	327	1	8	417	95	96	.
4	9	Mi5	E5	336	336	1	16	208	95	96	.
5	9	Re5	D5	327	327	1	16	208	95	96	.
6	9	Mi5	E5	336	336	1	16	208	95	96	.
7	9	Fa5#5	F5#5	345	345	1	16	208	95	96	.
8	9	Sol5	G5	349	349	1	4	833	95	96	.
9	9	Fa5#5	F5#5	345	345	1	16	208	95	108	.
10	9	Sol5	G5	349	349	1	16	208	95	96	.
11	9	La5	A5	358	358	1	4	833	95	96	.
12	9	Sol5	G5	349	349	1	16	208	95	84	.
13	9	Fa5#4	F5#4	344	344	1	16	208	95	96	.
14	9	Fa5#4	F5#4	344	344	1	16	208	95	96	.
15	9	Sol5	G5	349	349	1	16	208	95	96	.
16	9	Fa5	F5	340	340	1	16	208	95	96	.
17	9	Mi5	E5	336	336	1	16	208	95	96	.
18	9	Re5	D5	327	327	1	4	833	95	96	.
19	9	Re5	D5	327	327	1	8	417	95	78	.
20	9	Sol5	G5	349	349	1	4	833	95	96	.
21	9	La5	A5	358	358	1	8	417	95	114	.
22	9	Si5	B5	367	367	1	8	417	95	84	.
23	9	Sol5	G5	349	349	1	8	417	95	96	.
24	9	La5	A5	358	358	1	8	417	95	96	.
25	9	Fa5#5	F5#5	345	345	1	8	417	95	96	.
26	9	Sol5	G5	349	349	3	8	1250	95	78	.
27	9	Fa5	F5	340	340	1	16	208	95	83	.
28	9	Mi5	E5	336	336	1	16	208	95	88	.
29	9	Re5	D5	327	327	1	16	208	95	93	.
30	9	Do5	C5	318	318	1	16	208	95	99	.
31	9	Si4	B4	314	314	1	16	208	95	104	.
32	9	La4	A4	305	305	1	16	208	95	109	.
33	9	Sol4	G4	296	296	1	4	833	95	114	.
34	9	Sol4	G4	296	296	1	8	417	95	96	.
35	9	Sol5	G5	349	349	1	4	833	95	96	.
36	9	Re5	D5	327	327	1	8	417	95	96	.
37	9	Mi5	E5	336	336	1	16	208	95	96	.
38	9	Re5	D5	327	327	1	16	208	95	96	.
39	9	Mi5	E5	336	336	1	16	208	95	96	.
40	9	Fa5#5	F5#5	345	345	1	16	208	95	96	.
41	9	Sol5	G5	349	349	1	4	833	95	96	.
42	9	Re5	D5	327	327	1	16	208	95	84	.
43	9	Do5	C5	318	318	1	16	208	95	96	.
44	9	Re5	D5	327	327	1	16	208	95	96	.
45	9	Mi5	E5	336	336	1	16	208	95	96	.
46	9	Re5	D5	327	327	1	8	417	95	96	.
47	9	Do5	C5	318	318	1	8	417	95	96	.
48	7	Si4	B4	314	314	3	16	625	95	96	.
49	9	La4	A4	305	305	1	16	208	95	96	.
50	9	Sol4	G4	296	296	1	4	833	95	96	.
51	9	Sol4	G4	296	296	1	8	417	95	84	.
52	9	La4	A4	305	305	1	4	833	95	96	.
53	9	Do5	C5	318	318	1	8	417	95	96	.
54	9	Si4	B4	314	314	1	8	417	95	96	.
55	9	Sol4	G4	296	296	1	8	417	95	96	.
56	9	La4	A4	305	305	1	8	417	95	96	.
57	9	Fa4#5	F4#5	292	292	1	8	417	95	96	.
58	9	Sol4	G4	296	296	1	8	417	95	78	.
59	12	Sol5	G5	349	349	4	16	833	95	82	.
60	9	Fa5	F5	340	340	1	16	208	95	87	.
61	9	Mi5	E5	336	336	1	16	208	95	92	.
62	9	Re5	D5	327	327	1	16	208	95	96	.
63	9	Do5	C5	318	318	1	16	208	95	100	.
64	9	Si4	B4	314	314	1	16	208	95	105	.
65	9	La4	A4	305	305	1	16	208	95	110	.
66	9	Sol4	G4	296	296	1	4	833	95	114	.
