Sýra	Kod	Nota53	NotaAE	Koma53	KomaAE	Pay	Payda	Ms	LNS	VelOn	Söz-1
1	9	Do5	C5	318	318	1	8	312	95	96	ARANAÐME
2	9	Si4b2	B4b1	312	313	1	16	156	95	96	.
3	9	Do5	C5	318	318	1	16	156	95	96	.
4	9	Si4b2	B4b1	312	313	1	8	312	95	96	.
5	9	Do5	C5	318	318	1	8	312	95	96	.
6	9	Si4b2	B4b1	312	313	1	8	312	95	96	.
7	9	La4	A4	305	305	1	8	312	95	96	.
8	9	Si4b2	B4b1	312	313	1	8	312	95	96	.
9	9	La4	A4	305	305	1	8	312	95	96	.
10	9	Sol4	G4	296	296	1	8	312	95	96	.
11	9	Si4b2	B4b1	312	313	1	8	312	95	96	.
12	9	Do5	C5	318	318	1	8	312	95	96	.
13	9	Si4b2	B4b1	312	313	1	8	312	95	96	.
14	9	La4	A4	305	305	1	8	312	95	96	.
15	9	Sol4	G4	296	296	1	4	625	95	96	.
16	11	La4	A4	305	305	1	8	312	95	96	.
17	11	La4	A4	305	305	1	8	312	95	96	.
18	9	Sol4	G4	296	296	1	8	312	95	96	.
19	9	La4	A4	305	305	1	8	312	95	96	.
20	9	Si4b2	B4b1	312	313	1	16	156	95	96	.
21	9	Do5	C5	318	318	1	16	156	95	96	.
22	9	Si4b2	B4b1	312	313	1	8	312	95	96	.
23	9	La4	A4	305	305	1	8	312	95	96	.
24	9	Sol4	G4	296	296	1	4	625	95	96	.
25	9	La4	A4	305	305	1	8	312	95	96	.
26	9	Sol4	G4	296	296	1	8	312	95	96	.
27	9	Fa4#4	F4#4	291	291	1	8	312	95	96	.
28	9	Sol4	G4	296	296	1	4	625	95	96	.
29	9	Re5	D5	327	327	1	8	312	95	96	.
30	9	Re5	D5	327	327	1	8	312	95	96	.
31	9	Re5	D5	327	327	1	4	625	95	96	.
32	9	Re5	D5	327	327	1	8	312	95	96	.
33	9	Mi5b4	E5b4	332	332	1	8	312	95	96	.
34	9	Fa5#4	F5#4	344	344	1	8	312	95	96	.
35	9	Sol5	G5	349	349	1	8	312	95	96	.
36	9	Fa5#4	F5#4	344	344	1	8	312	95	96	.
37	9	Mi5b4	E5b4	332	332	1	8	312	95	96	.
38	9	Re5	D5	327	327	1	8	312	95	96	.
39	9	Do5	C5	318	318	1	8	312	95	96	.
40	9	Si4b1	B4b1	313	313	1	8	312	95	96	.
41	9	Fa5#4	F5#4	344	344	1	8	312	95	96	.
