Sýra	Kod	Nota53	NotaAE	Koma53	KomaAE	Pay	Payda	Ms	LNS	VelOn	Söz-1
1	9	La4	A4	305	305	1	4	714	95	96	ARANAÐME 
2	9	Fa4#4	F4#4	291	291	1	8	357	95	90	.
3	9	Sol4	G4	296	296	1	8	357	95	96	.
4	9	La4	A4	305	305	1	8	357	95	90	.
5	9	Si4b1	B4b1	313	313	1	8	357	95	96	.
6	9	Do5	C5	318	318	1	8	357	95	90	.
7	9	Re5	D5	327	327	1	8	357	95	96	.
8	9	Mi5b3	E5b4	333	332	1	8	357	95	90	.
9	9	Fa5#4	F5#4	344	344	1	8	357	95	96	.
10	9	Sol5	G5	349	349	1	8	357	95	96	.
11	9	La5	A5	358	358	1	8	357	95	90	.
12	9	Si5b5	B5b5	362	362	1	8	357	95	96	.
13	9	La5	A5	358	358	1	8	357	95	96	.
14	9	Sol5	G5	349	349	1	8	357	95	90	.
15	9	Fa5#4	F5#4	344	344	1	8	357	95	96	.
16	9	La5	A5	358	358	1	8	357	95	90	.
17	9	Sol5	G5	349	349	3	8	1071	95	96	.
18	9	Sol5	G5	349	349	1	4	714	95	96	.
19	9	Do6	C6	371	371	1	8	357	95	96	.
20	9	Si5b5	B5b5	362	362	1	8	357	95	96	.
21	9	La5	A5	358	358	1	8	357	95	90	.
22	9	Sol5	G5	349	349	1	8	357	95	96	.
23	9	Fa5	F5	340	340	1	8	357	95	90	.
24	9	Mi5	E5	336	336	1	8	357	95	96	.
25	9	Re5#4	D5#4	331	331	1	8	357	95	90	.
26	9	Mi5	E5	336	336	1	8	357	95	96	.
27	9	Sol5	G5	349	349	1	8	357	95	96	.
28	9	Fa5#4	F5#4	344	344	1	8	357	95	90	.
29	9	Mi5b3	E5b4	333	332	1	8	357	95	96	.
30	9	Re5	D5	327	327	1	8	357	95	96	.
31	9	Do5	C5	318	318	1	8	357	95	90	.
32	9	Re5	D5	327	327	1	8	357	95	96	.
33	9	Si4b1	B4b1	313	313	1	8	357	95	90	.
34	9	Do5	C5	318	318	3	8	1071	95	96	.
35	9	Do5	C5	318	318	1	8	357	95	96	.
36	9	Si4b1	B4b1	313	313	1	8	357	95	90	.
37	9	Do5	C5	318	318	1	8	357	95	96	.
38	9	Re5	D5	327	327	1	8	357	95	96	.
39	9	Mi5b3	E5b4	333	332	1	8	357	95	90	.
40	9	Fa5#4	F5#4	344	344	1	8	357	95	96	.
41	9	Sol5	G5	349	349	1	8	357	95	90	.
42	9	La5	A5	358	358	3	8	1071	95	96	.
43	9	La5	A5	358	358	1	8	357	95	96	.
44	9	Do6	C6	371	371	1	8	357	95	90	.
45	9	Si5b5	B5b5	362	362	1	8	357	95	96	.
46	9	La5	A5	358	358	1	8	357	95	96	.
47	9	Sol5	G5	349	349	1	8	357	95	90	.
48	9	Fa5#4	F5#4	344	344	1	8	357	95	96	.
49	9	Mi5b3	E5b4	333	332	1	8	357	95	90	.
50	9	Re5	D5	327	327	3	8	1071	95	96	.
51	9	Sol5	G5	349	349	1	8	357	95	96	.
52	9	Fa5#4	F5#4	344	344	1	8	357	95	90	.
